,0,1,2,3,4,5,6,7,8,9,Movie_Name,Week_Number,Year,Month,Day,Revenue,NGross_to_Date,NWeekly_Gross
0,-0.643765234,-0.35389511,0.188243253,-0.526725932,0.109455703,-0.040500067,-0.71657373,0.125702674,0.237249243,-0.867336988,10 Cloverfield Lane,-7,2016,1,15,71.9,0,0
1,-0.643714322,-0.35381012,0.187965005,-0.526874626,0.109262148,-0.040845733,-0.716380181,0.125832402,0.237146056,-0.867022272,10 Cloverfield Lane,-6,2016,1,22,71.9,0,0
2,-0.643716427,-0.353813535,0.187976213,-0.526868638,0.109269952,-0.040831829,-0.716387967,0.125827183,0.237150209,-0.867034959,10 Cloverfield Lane,-5,2016,1,29,71.9,0,0
3,-0.643878316,-0.35408426,0.188862407,-0.526395055,0.109886367,-0.039730824,-0.717004448,0.12541398,0.237478867,-0.868037247,10 Cloverfield Lane,-4,2016,2,5,71.9,0,0
4,-0.644287437,-0.354767967,0.191100593,-0.525198975,0.111443229,-0.036950197,-0.718561395,0.124370417,0.238308913,-0.87056869,10 Cloverfield Lane,-3,2016,2,12,71.9,0,0
5,-0.645115011,-0.35615133,0.195629078,-0.522778959,0.114593176,-0.031324129,-0.721711576,0.122258971,0.239988346,-0.87569048,10 Cloverfield Lane,-2,2016,2,19,71.9,0,0
6,-0.646814108,-0.358991358,0.204926045,-0.517810676,0.121060019,-0.019773864,-0.728178873,0.117924189,0.24343621,-0.886205517,10 Cloverfield Lane,-1,2016,2,26,71.9,0,0
7,-0.646529193,-0.358515128,0.203367082,-0.518643783,0.119975625,-0.021710671,-0.727094403,0.118651067,0.242858054,-0.884442301,10 Cloverfield Lane,0,2016,3,4,71.9,0,0
8,-0.647552991,-0.360205804,0.208822651,-0.515701615,0.123795219,-0.014905501,-0.730890606,0.116058848,0.244908394,-0.890690916,10 Cloverfield Lane,1,2016,3,11,71.9,0.034886257,0.083602745
9,-0.648996338,-0.362631685,0.216800438,-0.511450945,0.129332399,-0.005006464,-0.736440032,0.112362,0.24785428,-0.899676368,10 Cloverfield Lane,2,2016,3,18,71.9,0.053392563,0.044349212
10,-0.64680144,-0.358966701,0.204818734,-0.517859267,0.120993187,-0.019897666,-0.728104884,0.117958237,0.243405354,-0.88610931,10 Cloverfield Lane,3,2016,3,25,71.9,0.062790042,0.022520472
11,-0.646613861,-0.358652735,0.203797097,-0.51840716,0.120280939,-0.021169224,-0.72739394,0.11843815,0.243024472,-0.884948445,10 Cloverfield Lane,4,2016,4,1,71.9,0.069369233,0.015766623
12,-0.645488991,-0.356773845,0.197650153,-0.52169335,0.116003995,-0.028807244,-0.723117887,0.121306516,0.240743536,-0.877992359,10 Cloverfield Lane,5,2016,4,8,71.9,0.07338257,0.009617712
13,-0.645649309,-0.357043129,0.19853718,-0.521221173,0.116619297,-0.027707143,-0.723734839,0.12089631,0.241070614,-0.878990205,10 Cloverfield Lane,6,2016,4,15,71.9,0.074920018,0.0036844
14,-0.644089684,-0.354436219,0.190003529,-0.525781609,0.110683348,-0.038309166,-0.717798528,0.124875304,0.237905768,-0.869338303,10 Cloverfield Lane,7,2016,4,22,71.9,0.075747421,0.001982819
15,-0.643963769,-0.354225434,0.189313689,-0.526150288,0.110203509,-0.039166293,-0.717318616,0.125197016,0.237649895,-0.868558044,10 Cloverfield Lane,8,2016,4,29,71.9,0.076168751,0.001009691
16,-0.643842866,-0.354023922,0.188656939,-0.526502221,0.109745802,-0.03998324,-0.716861698,0.125505,0.237405346,-0.86781244,10 Cloverfield Lane,9,2016,5,6,71.9,0.076346418,0.000425768
17,-0.643657472,-0.353712327,0.187636294,-0.527047367,0.109036256,-0.041251203,-0.716151611,0.125980335,0.237027119,-0.866659128,10 Cloverfield Lane,10,2016,5,13,71.9,0.076639439,0.000702205
18,-0.643746302,-0.353862336,0.188128257,-0.526784828,0.109378006,-0.040640179,-0.716493908,0.125751646,0.237209197,-0.86721429,10 Cloverfield Lane,11,2016,5,20,71.9,0.076811897,0.000413285
19,-0.643839631,-0.354017465,0.188634387,-0.526513757,0.109730653,-0.040010836,-0.716845984,0.125514574,0.237397501,-0.867788539,10 Cloverfield Lane,12,2016,5,27,71.9,0.076957302,0.000348456
20,-0.776337165,-0.395952119,-0.508159405,-0.006141408,-0.202194122,-0.308340831,-0.109677012,-0.729584601,0.528084094,0.370857177,12 Years a Slave,-7,2013,8,23,56.67,0,0
21,-0.776360241,-0.3959904,-0.508034007,-0.0060744,-0.202106873,-0.308185096,-0.109764215,-0.72964305,0.528130587,0.370715319,12 Years a Slave,-6,2013,8,30,56.67,0,0
22,-0.776362052,-0.395993474,-0.508023958,-0.006069029,-0.202099887,-0.308172603,-0.10977121,-0.729647739,0.528134316,0.370703958,12 Years a Slave,-5,2013,9,6,56.67,0,0
23,-0.776493574,-0.396213153,-0.507304782,-0.005684705,-0.201599625,-0.307279152,-0.110271478,-0.729983049,0.528401022,0.369890541,12 Years a Slave,-4,2013,9,13,56.67,0,0
24,-0.776966633,-0.397003918,-0.504716189,-0.004301364,-0.199799039,-0.304063153,-0.1120722,-0.731190004,0.529361028,0.3669628,12 Years a Slave,-3,2013,9,20,56.67,0,0
25,-0.778330961,-0.399284521,-0.497250566,-0.000311747,-0.194606064,-0.294788065,-0.117265563,-0.734670918,0.532129727,0.358519061,12 Years a Slave,-2,2013,9,27,56.67,0,0
26,-0.779546567,-0.401316572,-0.490598598,0.003243056,-0.18997906,-0.286523831,-0.121892922,-0.73777246,0.534596675,0.350995584,12 Years a Slave,-1,2013,10,4,56.67,0,0
27,-0.77858206,-0.399704277,-0.495876487,0.00042256,-0.193650277,-0.293080943,-0.118221425,-0.735311595,0.532639318,0.356964958,12 Years a Slave,0,2013,10,11,56.67,0,0
28,-0.779598089,-0.401259941,-0.491326949,0.003037706,-0.190315119,-0.287240771,-0.121393842,-0.737766686,0.534512971,0.35128063,12 Years a Slave,1,2013,10,18,56.67,0.001345141,0.003223547
29,-0.779225125,-0.400728329,-0.492717404,0.002176153,-0.191392207,-0.289089354,-0.120421726,-0.736903337,0.533877213,0.353200402,12 Years a Slave,2,2013,10,25,56.67,0.004441648,0.007420586
30,-0.779861697,-0.40180805,-0.489121186,0.004077112,-0.188910024,-0.284642923,-0.122922474,-0.738542222,0.53518975,0.349194038,12 Years a Slave,3,2013,11,1,56.67,0.011472205,0.016848292
31,-0.778668756,-0.399830532,-0.49553103,0.000630195,-0.193388552,-0.292628354,-0.118462626,-0.735514468,0.532790768,0.356506669,12 Years a Slave,4,2013,11,8,56.67,0.021618022,0.024313821
32,-0.778977959,-0.400358068,-0.493773537,0.001558863,-0.19217607,-0.290455238,-0.119684981,-0.736314832,0.533431911,0.354550145,12 Years a Slave,5,2013,11,15,56.67,0.028391571,0.016232388
33,-0.777952527,-0.398645856,-0.499371644,-0.001435091,-0.196072201,-0.297412545,-0.115790643,-0.733700431,0.531353435,0.360888543,12 Years a Slave,6,2013,11,22,56.67,0.032936317,0.010891201
34,-0.776875681,-0.396848667,-0.505246287,-0.004577422,-0.200161288,-0.304713935,-0.111703961,-0.730956031,0.529171811,0.367541531,12 Years a Slave,7,2013,11,29,56.67,0.036162577,0.007731532
35,-0.776421443,-0.396094192,-0.507708924,-0.005896098,-0.201876976,-0.307775673,-0.109991009,-0.729803097,0.528255898,0.370334973,12 Years a Slave,8,2013,12,6,56.67,0.038041128,0.004501831
36,-0.776297266,-0.39588415,-0.508404421,-0.006265061,-0.202358205,-0.308637034,-0.109507273,-0.729483723,0.528000705,0.3711136,12 Years a Slave,9,2013,12,13,56.67,0.039192598,0.002759425
37,-0.776266789,-0.395826945,-0.508609832,-0.006368574,-0.202495149,-0.308886076,-0.109364509,-0.72939926,0.527930839,0.37132738,12 Years a Slave,10,2013,12,20,56.67,0.039956756,0.001831257
38,-0.776397871,-0.396043753,-0.50789763,-0.005988597,-0.202000069,-0.308002373,-0.109859663,-0.729730116,0.528194276,0.370523284,12 Years a Slave,11,2013,12,27,56.67,0.040722622,0.001835351
39,-0.776434393,-0.396108642,-0.507673861,-0.005872914,-0.20184811,-0.307728217,-0.110015231,-0.729827381,0.528273321,0.37028174,12 Years a Slave,12,2014,1,3,56.67,0.041246219,0.001254766
40,-0.776364302,-0.395988879,-0.508072935,-0.006083751,-0.202123382,-0.308221654,-0.109737662,-0.729645709,0.528127773,0.370725881,12 Years a Slave,13,2014,1,10,56.67,0.041748559,0.001203827
41,-0.776789995,-0.396698963,-0.505740227,-0.004839811,-0.200502926,-0.305326819,-0.111360064,-0.730728699,0.528990222,0.368094804,12 Years a Slave,14,2014,1,17,56.67,0.044337026,0.0062031
42,-0.776425217,-0.396092816,-0.507717587,-0.005898836,-0.201880665,-0.307785573,-0.10998449,-0.729802298,0.528254471,0.370338315,12 Years a Slave,15,2014,1,24,56.67,0.047411323,0.007367362
43,-0.776356527,-0.395984214,-0.508070169,-0.006088649,-0.20212769,-0.30822415,-0.109739636,-0.729635538,0.528122411,0.37074193,12 Years a Slave,16,2014,1,31,56.67,0.049677752,0.005431358
44,-0.776368984,-0.396005571,-0.508001873,-0.00605167,-0.202079822,-0.308138655,-0.109787245,-0.729668275,0.528148242,0.37066341,12 Years a Slave,17,2014,2,7,56.67,0.050874237,0.002867301
45,-0.776392017,-0.396039836,-0.507891691,-0.005991842,-0.202001975,-0.308001404,-0.109863607,-0.729721254,0.528189988,0.370535502,12 Years a Slave,18,2014,2,14,56.67,0.051838028,0.002309666
46,-0.77620838,-0.39573325,-0.508895154,-0.006528172,-0.202700074,-0.309248105,-0.109165591,-0.72925325,0.527817772,0.371670719,12 Years a Slave,19,2014,2,21,56.67,0.052698148,0.002061224
47,-0.776222389,-0.395743401,-0.508871616,-0.006511529,-0.202678984,-0.309216449,-0.109181207,-0.729271293,0.527830408,0.371630701,12 Years a Slave,20,2014,2,28,56.67,0.054376096,0.004021097
48,-0.776394867,-0.396037303,-0.507901707,-0.005996124,-0.202007344,-0.308013859,-0.109856105,-0.729718356,0.528187233,0.370542742,12 Years a Slave,21,2014,3,7,56.67,0.057510584,0.007511607
49,-0.776365298,-0.39600063,-0.508017363,-0.006060262,-0.202090979,-0.308158048,-0.109776552,-0.729660525,0.528142205,0.370681991,12 Years a Slave,22,2014,3,14,56.67,0.05934966,0.004407231
50,-0.776421144,-0.396093818,-0.507706869,-0.005896046,-0.201876452,-0.307774313,-0.109992324,-0.729802115,0.528255577,0.370335615,12 Years a Slave,23,2014,3,21,56.67,0.060047609,0.00167259
51,-0.77629233,-0.395878438,-0.508408245,-0.006272025,-0.202365308,-0.308647041,-0.109504279,-0.729472935,0.527994259,0.371132152,12 Years a Slave,24,2014,3,28,56.67,0.060251247,0.000488006
52,-0.776425057,-0.396097883,-0.507688722,-0.005887706,-0.201864757,-0.307753767,-0.110004561,-0.729807986,0.528260849,0.370318548,12 Years a Slave,25,2014,4,4,56.67,0.06035784,0.000255444
53,-0.776366806,-0.396000264,-0.508008741,-0.006058559,-0.202087194,-0.308151202,-0.10978194,-0.72965907,0.528142332,0.370679995,12 Years a Slave,26,2014,4,11,56.67,0.060415227,0.000137524
54,-0.776200947,-0.395722835,-0.50891717,-0.006543938,-0.202718995,-0.309279737,-0.109150006,-0.729235679,0.527805524,0.371707178,12 Years a Slave,27,2014,4,18,56.67,0.060464488,0.000118051
55,-0.776185169,-0.395696931,-0.509001204,-0.006589113,-0.20277772,-0.309384372,-0.109091553,-0.729195998,0.527774085,0.371803046,12 Years a Slave,28,2014,4,25,56.67,0.060490891,6.33E-05
56,-0.776195804,-0.395714861,-0.508941226,-0.00655748,-0.202736373,-0.309310317,-0.10913324,-0.729223194,0.527795899,0.371736411,12 Years a Slave,29,2014,5,2,56.67,0.060504194,3.19E-05
57,-0.148444957,-0.592360645,-0.271066875,0.531085502,0.018463469,0.134907192,0.080131664,-0.403978201,0.000551809,-0.351435976,13 Hours,-7,2015,11,20,52.82,0,0
58,-0.148499892,-0.592452647,-0.270765753,0.531246424,0.018672911,0.135281331,0.079922176,-0.404118613,0.00066349,-0.351776531,13 Hours,-6,2015,11,27,52.82,0,0
59,-0.148445947,-0.592362211,-0.271061722,0.531088255,0.018467061,0.134913577,0.080128088,-0.403980598,0.000553717,-0.351441813,13 Hours,-5,2015,12,4,52.82,0,0
60,-0.148659171,-0.592719067,-0.269893668,0.531712467,0.019279507,0.136364819,0.079315504,-0.404525242,0.000986918,-0.352762855,13 Hours,-4,2015,12,11,52.82,0,0
61,-0.149698014,-0.594455649,-0.264208928,0.534750385,0.023233721,0.143427396,0.075360984,-0.407175806,0.003095161,-0.359192381,13 Hours,-3,2015,12,18,52.82,0,0
62,-0.149838304,-0.594690068,-0.263441525,0.535160482,0.023767522,0.14438078,0.074827159,-0.407533609,0.003379757,-0.360060336,13 Hours,-2,2015,12,25,52.82,0,0
63,-0.151707245,-0.597813741,-0.25321596,0.540625003,0.030880306,0.157084661,0.067713921,-0.412301341,0.00717199,-0.37162566,13 Hours,-1,2016,1,1,52.82,0,0
64,-0.151255892,-0.597059484,-0.255685108,0.539305497,0.029162786,0.1540171,0.06943153,-0.411150093,0.006256291,-0.36883299,13 Hours,0,2016,1,8,52.82,0,0
65,-0.151847879,-0.598027245,-0.252598332,0.540982606,0.031335487,0.157880103,0.067283158,-0.412639312,0.007428961,-0.372404933,13 Hours,1,2016,1,15,52.82,0.025338301,0.060721661
66,-0.152078338,-0.5984281,-0.251241827,0.541692232,0.032264518,0.159550407,0.066339813,-0.41324415,0.007916613,-0.373893818,13 Hours,2,2016,1,22,52.82,0.039046995,0.032852033
67,-0.150420467,-0.595659128,-0.260294195,0.536850673,0.025964203,0.148299782,0.072637208,-0.409016143,0.004555397,-0.363643879,13 Hours,3,2016,1,29,52.82,0.047928261,0.021283403
68,-0.152005074,-0.598309021,-0.251611184,0.541488076,0.032001493,0.15908428,0.066597209,-0.413059564,0.007772721,-0.373456503,13 Hours,4,2016,2,5,52.82,0.052256847,0.010373187
69,-0.150855629,-0.59638656,-0.257906896,0.538124525,0.027623132,0.151263479,0.070976738,-0.410125696,0.005438767,-0.366338551,13 Hours,5,2016,2,12,52.82,0.054529452,0.005446156
70,-0.149633305,-0.594345323,-0.264582277,0.534554937,0.022977708,0.14296788,0.075620455,-0.407009114,0.002960835,-0.358781894,13 Hours,6,2016,2,19,52.82,0.055468465,0.002250286
71,-0.148978649,-0.593251107,-0.268162751,0.532641057,0.020486764,0.13851906,0.078111208,-0.405338807,0.001632489,-0.354730953,13 Hours,7,2016,2,26,52.82,0.055909689,0.001057366
72,-0.148674225,-0.592742579,-0.269825328,0.53175188,0.019329671,0.136452772,0.079267804,-0.404562344,0.001015195,-0.352848533,13 Hours,8,2016,3,4,52.82,0.056143883,0.00056123
73,-0.14841834,-0.592314891,-0.271224451,0.531003883,0.018356194,0.134714197,0.080241109,-0.403909443,0.000496007,-0.35126523,13 Hours,9,2016,3,11,52.82,0.056323665,0.000430836
74,-0.148364126,-0.592224635,-0.271519568,0.530846043,0.01815077,0.134347461,0.080446389,-0.403771603,0.00038643,-0.350931029,13 Hours,10,2016,3,18,52.82,0.056427192,0.000248096
75,0.600778451,-0.267692587,0.06973295,0.071725847,-0.065810092,0.984368931,-0.165847592,-0.393112304,-0.122458311,-0.06298455,300,-7,2006,1,12,210.59,0,0
76,0.600836055,-0.267596388,0.069418015,0.071557547,-0.066029163,0.983977682,-0.165628521,-0.392965468,-0.122575104,-0.062628344,300,-6,2006,1,19,210.59,0,0
77,0.600864438,-0.267548803,0.069262284,0.071474323,-0.066137476,0.983784179,-0.165520175,-0.392892848,-0.122632864,-0.062452225,300,-5,2006,1,26,210.59,0,0
78,0.600598702,-0.26799326,0.070717153,0.072251806,-0.065125511,0.985591718,-0.16653226,-0.39357121,-0.122093302,-0.064097678,300,-4,2006,2,2,210.59,0,0
79,0.600163763,-0.268720398,0.073097435,0.073523827,-0.063469831,0.988548934,-0.168188082,-0.394681044,-0.121210547,-0.066789805,300,-3,2006,2,9,210.59,0,0
80,0.599310551,-0.270146164,0.077764853,0.076018082,-0.060223208,0.994347521,-0.171434866,-0.39685724,-0.119479607,-0.072068779,300,-2,2006,2,16,210.59,0,0
81,0.59914908,-0.270416007,0.078648214,0.076490148,-0.05960875,0.995444971,-0.172049358,-0.397269111,-0.119152007,-0.073067882,300,-1,2006,2,23,210.59,0,0
82,0.598244715,-0.271927957,0.083597567,0.079135077,-0.056166073,1.001593953,-0.175492331,-0.399576804,-0.117316483,-0.078665655,300,0,2006,3,2,210.59,0,0
83,0.596389799,-0.274961978,0.093275404,0.084392948,-0.04935451,1.013705414,-0.182228157,-0.404245405,-0.113640126,-0.089863525,300,1,2006,3,9,210.59,0.102799414,0.246352403
84,0.597142038,-0.273755715,0.089462656,0.082308204,-0.052051761,1.008922817,-0.179575281,-0.402382476,-0.115101651,-0.085410776,300,2,2006,3,16,210.59,0.151435225,0.116552696
85,0.598149751,-0.272076665,0.084015731,0.079381189,-0.055854906,1.002137921,-0.175784859,-0.399813147,-0.117138276,-0.079203841,300,3,2006,3,23,210.59,0.179902079,0.068219046
86,0.597616508,-0.272969754,0.086961909,0.080948283,-0.053812024,1.00578998,-0.17783365,-0.401173355,-0.116053192,-0.082515097,300,4,2006,3,30,210.59,0.197546215,0.042283073
87,0.598445152,-0.271586126,0.082442766,0.078529889,-0.056958496,1.000171886,-0.174689727,-0.399060109,-0.117732601,-0.07739416,300,5,2006,4,6,210.59,0.209798981,0.029362992
88,0.599847176,-0.269248867,0.074803479,0.074443226,-0.062276488,0.99067724,-0.169375667,-0.395490632,-0.120569934,-0.068741133,300,6,2006,4,13,210.59,0.21607792,0.015047087
89,0.599949047,-0.269077708,0.074249413,0.074145216,-0.062663446,0.989986512,-0.168989936,-0.395228722,-0.120777416,-0.068109202,300,7,2006,4,20,210.59,0.219407182,0.007978369
90,0.60073265,-0.267769496,0.069967656,0.071856693,-0.065642233,0.98466685,-0.166011507,-0.393231725,-0.122365674,-0.063265216,300,8,2006,4,27,210.59,0.221479764,0.004966816
91,0.600849367,-0.267578667,0.069346349,0.071523275,-0.066075995,0.983894082,-0.165579538,-0.392939607,-0.122597435,-0.062557958,300,9,2006,5,4,210.59,0.2221334,0.001566398
92,0.60087158,-0.26753517,0.069203456,0.071447551,-0.066174248,0.98371619,-0.165479616,-0.392873936,-0.122649915,-0.062399074,300,10,2006,5,11,210.59,0.222544292,0.000984677
93,0.600822584,-0.267615494,0.069464516,0.071587776,-0.065991899,0.984041081,-0.165661157,-0.392996928,-0.122552394,-0.062696584,300,11,2006,5,18,210.59,0.222864603,0.000767605
94,0.600822214,-0.267615489,0.06946925,0.071588801,-0.065989837,0.984045131,-0.165664252,-0.392996414,-0.122552175,-0.062697793,300,12,2006,5,25,210.59,0.223467934,0.001445844
95,0.600806662,-0.26764418,0.069564984,0.071639219,-0.06592413,0.984163658,-0.165730982,-0.3930397,-0.122517406,-0.062803583,300,13,2006,6,1,210.59,0.223897475,0.001029369
96,0.600649711,-0.267905656,0.07042029,0.072096558,-0.065328884,0.985226423,-0.166325917,-0.393438965,-0.122199949,-0.063771824,300,14,2006,6,8,210.59,0.224293199,0.000948329
97,0.600751463,-0.267736491,0.069867966,0.07180088,-0.065713599,0.984539787,-0.165941717,-0.393180495,-0.122405306,-0.063145545,300,15,2006,6,15,210.59,0.224520675,0.000545132
98,0.600735075,-0.267763491,0.069956299,0.071848128,-0.065652083,0.984649512,-0.166003136,-0.393221753,-0.122372509,-0.063245628,300,16,2006,6,22,210.59,0.224677803,0.000376548
99,0.600865214,-0.267545745,0.069242701,0.071467051,-0.066148202,0.983763233,-0.165506744,-0.392889523,-0.122636879,-0.062439325,300,17,2006,6,29,210.59,0.224794219,0.000278983
100,0.600772377,-0.267701574,0.069755379,0.071740165,-0.065792386,0.984399284,-0.165863338,-0.393126987,-0.122447626,-0.063016656,300,18,2006,7,6,210.59,0.224856873,0.000150147
101,-0.495240935,-0.210388643,-0.42371564,-0.357314973,-0.178395811,0.617545032,-0.153403683,-0.099417736,-0.379468492,-0.052476871,A Monster Calls,-7,2016,10,28,3.73,0,0
102,-0.495244211,-0.210394169,-0.423697566,-0.357305314,-0.178383243,0.617567496,-0.153416261,-0.099426166,-0.379461787,-0.052497308,A Monster Calls,-6,2016,11,4,3.73,0,0
103,-0.495252677,-0.210408582,-0.423650458,-0.357280136,-0.178350497,0.617626072,-0.153449057,-0.099448148,-0.379444307,-0.05255056,A Monster Calls,-5,2016,11,11,3.73,0,0
104,-0.495281588,-0.210456655,-0.423493016,-0.357196002,-0.178240962,0.617821625,-0.153558554,-0.09952154,-0.379385928,-0.052728656,A Monster Calls,-4,2016,11,18,3.73,0,0
105,-0.495259078,-0.210419094,-0.423615994,-0.357261721,-0.178326509,0.617668853,-0.153473013,-0.099464205,-0.379431533,-0.052589559,A Monster Calls,-3,2016,11,25,3.73,0,0
106,-0.495304901,-0.210495547,-0.42336568,-0.357127955,-0.178152382,0.617979809,-0.153647127,-0.099580907,-0.379338707,-0.052872684,A Monster Calls,-2,2016,12,2,3.73,0,0
107,-0.495351497,-0.210573611,-0.423110186,-0.356991417,-0.177974679,0.618297261,-0.153824874,-0.099700044,-0.379243948,-0.053161633,A Monster Calls,-1,2016,12,9,3.73,0,0
108,-0.495329788,-0.210537308,-0.423229022,-0.357054923,-0.178057338,0.61814962,-0.153742206,-0.099644635,-0.37928802,-0.053027229,A Monster Calls,0,2016,12,16,3.73,0,0
109,-0.496037853,-0.211693423,-0.419550044,-0.355053142,-0.175465168,0.622756859,-0.156302939,-0.101424887,-0.377887396,-0.057292886,A Monster Calls,1,2016,12,23,3.73,5.50E-05,0.000131893
110,-0.495518369,-0.210831419,-0.422348076,-0.356556455,-0.177418912,0.619272449,-0.154356196,-0.100105656,-0.378933236,-0.05410467,A Monster Calls,2,2016,12,30,3.73,9.77E-05,0.000102189
111,-0.495229737,-0.210344515,-0.423876375,-0.357396159,-0.178501383,0.617347604,-0.153292122,-0.099355375,-0.379521905,-0.052312153,A Monster Calls,3,2017,1,6,3.73,0.003014564,0.006990134
112,-0.495247228,-0.210408481,-0.423658429,-0.357282628,-0.178355374,0.61761977,-0.153444548,-0.099447989,-0.379445239,-0.052545197,A Monster Calls,4,2017,1,13,3.73,0.003961726,0.002269815
113,-0.495188629,-0.210306928,-0.423990943,-0.357460012,-0.178586061,0.617206392,-0.153212924,-0.099293367,-0.379568329,-0.052170523,A Monster Calls,5,2017,1,20,3.73,0.00399378,7.68E-05
114,-0.279634621,-0.349124377,-0.307533059,0.647205608,0.647059712,0.551176786,0.362388254,0.099414842,0.231076159,-0.230190993,Allied,-7,2016,9,23,40.07,0,0
115,-0.279728255,-0.349281026,-0.3070203,0.647479628,0.647416369,0.55181385,0.362031547,0.099175754,0.231266326,-0.230770919,Allied,-6,2016,9,30,40.07,0,0
116,-0.27980978,-0.349417546,-0.306573466,0.647718418,0.647727159,0.55236903,0.361720689,0.098967399,0.231432048,-0.231276268,Allied,-5,2016,10,7,40.07,0,0
117,-0.280646705,-0.350816283,-0.301994584,0.650165362,0.650912182,0.558057658,0.358535475,0.096832471,0.233130161,-0.236455085,Allied,-4,2016,10,14,40.07,0,0
118,-0.281669787,-0.352526447,-0.296396305,0.653157074,0.654806262,0.565012806,0.354641107,0.094222224,0.235206337,-0.242786831,Allied,-3,2016,10,21,40.07,0,0
119,-0.282644985,-0.3541566,-0.291059952,0.656008813,0.658518146,0.571642549,0.350928942,0.091734101,0.237185376,-0.248822329,Allied,-2,2016,10,28,40.07,0,0
120,-0.281213113,-0.351763103,-0.298895142,0.6518217,0.653068106,0.561908324,0.356379388,0.095387328,0.23427962,-0.239960602,Allied,-1,2016,11,4,40.07,0,0
121,-0.282366343,-0.353690604,-0.292585343,0.655193644,0.657457126,0.569747404,0.35199008,0.092445342,0.236619662,-0.247097111,Allied,0,2016,11,11,40.07,0,0
122,-0.283183346,-0.355051911,-0.288141807,0.657572658,0.660552151,0.575272255,0.348898905,0.090365562,0.238272022,-0.252135843,Allied,1,2016,11,18,40.07,0.005364051,0.012854615
123,-0.283605524,-0.355747798,-0.285894213,0.658784125,0.662125311,0.578074921,0.347335063,0.0892987,0.239116087,-0.254708513,Allied,2,2016,11,25,40.07,0.0233568,0.043118503
124,-0.282384316,-0.35371717,-0.292524506,0.655234759,0.657507124,0.569832329,0.351947115,0.092401264,0.236651011,-0.247190655,Allied,3,2016,12,2,40.07,0.033772529,0.024960647
125,-0.281765219,-0.352684318,-0.295895243,0.653429995,0.655159354,0.565640981,0.354292128,0.093979184,0.23539743,-0.243368294,Allied,4,2016,12,9,40.07,0.039725011,0.014264753
126,-0.281118415,-0.35159771,-0.299474818,0.651524674,0.65267646,0.56120166,0.35678186,0.095634396,0.234077618,-0.239341928,Allied,5,2016,12,16,40.07,0.041751467,0.004856276
127,-0.280516657,-0.35059635,-0.302732342,0.649777001,0.650404289,0.557147452,0.359048277,0.097165737,0.232862558,-0.235637641,Allied,6,2016,12,23,40.07,0.042106112,0.000849886
128,-0.279932383,-0.349619059,-0.305927989,0.648068145,0.648180556,0.55317589,0.361271452,0.098657753,0.231676283,-0.232020289,Allied,7,2016,12,30,40.07,0.042406098,0.000718896
129,-0.279697477,-0.349228228,-0.307202443,0.647385377,0.647292439,0.551590887,0.362158042,0.099255074,0.231201916,-0.2305738,Allied,8,2017,1,6,40.07,0.042549222,0.000342988
130,-0.279563934,-0.349004548,-0.30793302,0.646994442,0.64678386,0.550682576,0.362666337,0.09959663,0.230930452,-0.22974612,Allied,9,2017,1,13,40.07,0.042721324,0.000412431
131,-0.27967113,-0.349184846,-0.307340951,0.64731019,0.647195034,0.551417572,0.362254464,0.099321783,0.23114936,-0.230413759,Allied,10,2017,1,20,40.07,0.042809524,0.000211367
132,-0.446652496,-0.52453671,-0.048214033,-0.212097447,0.51475242,-0.53803002,-0.810197663,0.399168711,-0.164618338,-0.171740872,Arrival,-7,2016,9,16,100.5,0,0
133,-0.446686796,-0.524594583,-0.048024738,-0.21199628,0.514884047,-0.537794742,-0.810329396,0.399080416,-0.164548115,-0.17195491,Arrival,-6,2016,9,23,100.5,0,0
134,-0.446595787,-0.5244423,-0.048523196,-0.212262658,0.51453734,-0.538414043,-0.809982635,0.399312836,-0.164732979,-0.171391162,Arrival,-5,2016,9,30,100.5,0,0
135,-0.446889326,-0.524933068,-0.046916677,-0.211404135,0.515654803,-0.53641813,-0.811100197,0.398563777,-0.164137182,-0.173208151,Arrival,-4,2016,10,7,100.5,0,0
136,-0.447462223,-0.525890569,-0.043782225,-0.209729091,0.517835092,-0.532524001,-0.813280623,0.39710232,-0.162974746,-0.176753282,Arrival,-3,2016,10,14,100.5,0,0
137,-0.448483574,-0.527597866,-0.038193339,-0.206742398,0.521722636,-0.525580518,-0.817168459,0.394496452,-0.160902053,-0.1830744,Arrival,-2,2016,10,21,100.5,0,0
138,-0.449166217,-0.528738788,-0.034458445,-0.204746479,0.524320586,-0.520940421,-0.819766572,0.392755035,-0.159516938,-0.187298645,Arrival,-1,2016,10,28,100.5,0,0
139,-0.449534159,-0.529354046,-0.032444438,-0.203670194,0.525721482,-0.518438234,-0.82116761,0.391815973,-0.158770016,-0.189576497,Arrival,0,2016,11,4,100.5,0,0
140,-0.450343143,-0.53067699,-0.028225305,-0.201377712,0.528691298,-0.513157881,-0.824104152,0.389780171,-0.157167006,-0.194459105,Arrival,1,2016,11,11,100.5,0.033705639,0.080773468
141,-0.452349223,-0.534044858,-0.017155059,-0.195477356,0.536376926,-0.499420003,-0.8318046,0.384646766,-0.153077231,-0.206933764,Arrival,2,2016,11,18,100.5,0.054563493,0.04998455
