Movie_Name,Date,Weekly_Gross,Percentage_Change,Avg,Gross_to_Date,Week_Number
The Adjustment Bureau,25-Mar,5761895.00,-0.26,2525.00,56387965.00,4.00
The Adjustment Bureau,1-Apr,2843735.00,-0.51,1865.00,59231700.00,5.00
The Adjustment Bureau,8-Apr,1146830.00,-0.60,1465.00,60378530.00,6.00
The Adjustment Bureau,15-Apr,508020.00,-0.56,1460.00,60886550.00,7.00
The Adjustment Bureau,22-Apr,336530.00,-0.34,1280.00,61223080.00,8.00
The Adjustment Bureau,29-Apr,552600.00,0.64,1995.00,61775680.00,9.00
The Adjustment Bureau,6-May,351285.00,-0.36,1634.00,62126965.00,10.00
The Adjustment Bureau,13-May,217300.00,-0.38,1325.00,62344265.00,11.00
The Adjustment Bureau,20-May,151380.00,-0.30,1545.00,62495645.00,12.00
The Hollars,26-Aug,50264.00,-,12566.00,50264.00,1.00
The Hollars,2-Sep,148989.00,1.96,6478.00,199253.00,2.00
The Hollars,9-Sep,90715.00,-0.39,2835.00,286968.00,3.00
The Hollars,16-Sep,166176.00,0.83,1713.00,456144.00,4.00
The Hollars,23-Sep,355535.00,1.14,1193.00,811679.00,5.00
The Hollars,30-Sep,134312.00,-0.62,682.00,945991.00,6.00
The Hollars,7-Oct,26698.00,-0.80,667.00,972689.00,7.00
The Hollars,14-Oct,12810.00,-0.52,610.00,985499.00,8.00
The Hollars,21-Oct,18466.00,0.44,410.00,1003965.00,9.00
The Hollars,28-Oct,6133.00,-0.67,361.00,1010098.00,10.00
The Hollars,4-Nov,629.00,-0.90,315.00,1010727.00,11.00
The Hollars,11-Nov,1450.00,1.31,483.00,1012177.00,12.00
The Hollars,18-Nov,2530.00,0.75,316.00,1014707.00,13.00
The Hollars,25-Nov,2022.00,-0.20,289.00,1016729.00,14.00
The Hollars,2-Dec,170.00,-0.92,170.00,1016899.00,15.00
The Hollars,9-Dec,86.00,-0.49,86.00,1016985.00,16.00
The Judge,10-Oct,18903343.00,-,6295.00,18903343.00,1.00
The Judge,17-Oct,11128726.00,-0.41,3706.00,30032069.00,2.00
The Judge,24-Oct,6117664.00,-0.45,2344.00,36149733.00,3.00
The Judge,31-Oct,4659512.00,-0.24,2399.00,40809245.00,4.00
The Judge,7-Nov,2515635.00,-0.46,2070.00,43324880.00,5.00
The Judge,14-Nov,1462840.00,-0.42,1822.00,44787720.00,6.00
The Judge,21-Nov,827573.00,-0.43,1994.00,45615293.00,7.00
The Judge,28-Nov,596716.00,-0.28,1438.00,46212009.00,8.00
The Judge,5-Dec,378880.00,-0.37,952.00,46590889.00,9.00
The Judge,12-Dec,231712.00,-0.39,982.00,46822601.00,10.00
The Judge,19-Dec,105377.00,-0.55,1387.00,46927978.00,11.00
The Judge,26-Dec,90773.00,-0.14,1194.00,47018751.00,12.00
The Judge,2-Jan,61403.00,-0.32,1007.00,47080154.00,13.00
The Judge,9-Jan,39234.00,-0.36,654.00,47119388.00,14.00
Closed Circuit,23-Aug,511846.00,-,594.00,511846.00,0.00
Closed Circuit,30-Aug,3573668.00,5.98,4108.00,4085514.00,1.00
Closed Circuit,6-Sep,1293186.00,-0.64,1486.00,5378700.00,2.00
Closed Circuit,13-Sep,318261.00,-0.75,771.00,5696961.00,3.00
Closed Circuit,20-Sep,53440.00,-0.83,509.00,5750401.00,4.00
Transformers: Revenge of the Fallen,19-Jun,91110948.00,-,21519.00,91110948.00,0.00
Transformers: Revenge of the Fallen,26-Jun,159924060.00,0.76,37771.00,251035008.00,1.00
Transformers: Revenge of the Fallen,3-Jul,63972917.00,-0.60,15109.00,315007925.00,2.00
Transformers: Revenge of the Fallen,10-Jul,35108711.00,-0.45,8178.00,350116636.00,3.00
Transformers: Revenge of the Fallen,17-Jul,20973109.00,-0.40,5438.00,371089745.00,4.00
Transformers: Revenge of the Fallen,24-Jul,12411246.00,-0.41,3834.00,383500991.00,5.00
Transformers: Revenge of the Fallen,31-Jul,7199523.00,-0.42,2742.00,390700514.00,6.00
Transformers: Revenge of the Fallen,7-Aug,4453568.00,-0.38,2286.00,395154082.00,7.00
Transformers: Revenge of the Fallen,14-Aug,2316776.00,-0.48,2301.00,397470858.00,8.00
Transformers: Revenge of the Fallen,21-Aug,1369651.00,-0.41,1851.00,398840509.00,9.00
Transformers: Revenge of the Fallen,28-Aug,790682.00,-0.42,1271.00,399631191.00,10.00
Transformers: Revenge of the Fallen,4-Sep,1126044.00,0.42,2221.00,400757235.00,11.00
Transformers: Revenge of the Fallen,11-Sep,473587.00,-0.58,1166.00,401230822.00,12.00
Transformers: Revenge of the Fallen,18-Sep,324631.00,-0.32,999.00,401555453.00,13.00
Transformers: Revenge of the Fallen,25-Sep,249230.00,-0.23,906.00,401804683.00,14.00
Transformers: Revenge of the Fallen,2-Oct,192934.00,-0.23,861.00,401997617.00,15.00
Transformers: Revenge of the Fallen,9-Oct,114253.00,-0.41,757.00,402111870.00,16.00
The Book of Life,17-Oct,20113449.00,-,6549.00,20113449.00,1.00
The Book of Life,24-Oct,12110346.00,-0.40,3890.00,32223795.00,2.00
The Book of Life,31-Oct,10191130.00,-0.16,3648.00,42414925.00,3.00
The Book of Life,7-Nov,3973644.00,-0.61,1835.00,46388569.00,4.00
The Book of Life,14-Nov,1143841.00,-0.71,1137.00,47532410.00,5.00
The Book of Life,21-Nov,591037.00,-0.48,2374.00,48123447.00,6.00
The Book of Life,28-Nov,281916.00,-0.52,1010.00,48405363.00,7.00
The Book of Life,5-Dec,177056.00,-0.37,723.00,48582419.00,8.00
The Book of Life,12-Dec,217763.00,0.23,955.00,48800182.00,9.00
The Book of Life,19-Dec,224324.00,0.03,1516.00,49024506.00,10.00
The Book of Life,26-Dec,365932.00,0.63,2473.00,49390438.00,11.00
The Book of Life,2-Jan,221527.00,-0.40,1653.00,49611965.00,12.00
The Book of Life,9-Jan,152145.00,-0.31,1247.00,49764110.00,13.00
The Book of Life,16-Jan,155202.00,0.02,1617.00,49919312.00,14.00
The Book of Life,23-Jan,97527.00,-0.37,1084.00,50016839.00,15.00
The Book of Life,30-Jan,69273.00,-0.29,936.00,50086112.00,16.00
The Book of Life,6-Feb,46598.00,-0.33,818.00,50132710.00,17.00
The Book of Life,13-Feb,14719.00,-0.68,775.00,50147429.00,18.00
The Book of Life,20-Feb,4114.00,-0.72,343.00,50151543.00,19.00
Incendies,22-Apr,69017.00,-,23006.00,69017.00,1.00
Incendies,29-Apr,91437.00,0.33,9144.00,160454.00,2.00
Incendies,6-May,85086.00,-0.07,7735.00,245540.00,3.00
Incendies,13-May,187134.00,1.20,5671.00,432674.00,4.00
Incendies,20-May,256834.00,0.37,4353.00,689508.00,5.00
Incendies,27-May,314611.00,0.23,4370.00,1004119.00,6.00
Incendies,3-Jun,252155.00,-0.20,2802.00,1256274.00,7.00
Incendies,10-Jun,191471.00,-0.24,2253.00,1447745.00,8.00
Incendies,17-Jun,140893.00,-0.26,2135.00,1588638.00,9.00
Incendies,24-Jun,106397.00,-0.25,1716.00,1695035.00,10.00
Incendies,1-Jul,78935.00,-0.26,1879.00,1773970.00,11.00
Incendies,8-Jul,52808.00,-0.33,1650.00,1826778.00,12.00
Incendies,15-Jul,53243.00,0.01,1401.00,1880021.00,13.00
Incendies,22-Jul,59220.00,0.11,2042.00,1939241.00,14.00
Incendies,29-Jul,33470.00,-0.44,1521.00,1972711.00,15.00
Incendies,5-Aug,27887.00,-0.17,1859.00,2000598.00,16.00
Incendies,12-Aug,16492.00,-0.41,1499.00,2017090.00,17.00
Incendies,19-Aug,11870.00,-0.28,2968.00,2028960.00,18.00
Incendies,26-Aug,14718.00,0.24,1840.00,2043678.00,19.00
Incendies,2-Sep,15655.00,0.06,1957.00,2059333.00,20.00
Incendies,9-Sep,8320.00,-0.47,1387.00,2067653.00,21.00
Incendies,16-Sep,1646.00,-0.80,274.00,2069299.00,22.00
Incendies,23-Sep,2035.00,0.24,407.00,2071334.00,23.00
The Heartbreak Kid,5-Oct,18575560.00,-,5753.00,18575560.00,1.00
The Heartbreak Kid,12-Oct,9635200.00,-0.48,2980.00,28210760.00,2.00
The Heartbreak Kid,19-Oct,5159657.00,-0.46,1855.00,33370417.00,3.00
The Heartbreak Kid,26-Oct,2386584.00,-0.54,1192.00,35757001.00,4.00
The Heartbreak Kid,2-Nov,589216.00,-0.75,934.00,36346217.00,5.00
The Heartbreak Kid,9-Nov,194444.00,-0.67,1018.00,36540661.00,6.00
The Heartbreak Kid,16-Nov,81774.00,-0.58,433.00,36622435.00,7.00
The Heartbreak Kid,23-Nov,107113.00,0.31,567.00,36729548.00,8.00
The Heartbreak Kid,30-Nov,57709.00,-0.46,447.00,36787257.00,9.00
Happy Feet,17-Nov,62218720.00,-,16356.00,62218720.00,1.00
Happy Feet,24-Nov,41736880.00,-0.33,10972.00,103955600.00,2.00
Happy Feet,1-Dec,21072828.00,-0.50,5540.00,125028428.00,3.00
Happy Feet,8-Dec,15857942.00,-0.25,4345.00,140886370.00,4.00
Happy Feet,15-Dec,13069793.00,-0.18,3919.00,153956163.00,5.00
Happy Feet,22-Dec,14361283.00,0.10,5599.00,168317446.00,6.00
Happy Feet,29-Dec,13092274.00,-0.09,5104.00,181409720.00,7.00
Happy Feet,5-Jan,4776130.00,-0.64,2159.00,186185850.00,8.00
Happy Feet,12-Jan,3201811.00,-0.33,2207.00,189387661.00,9.00
Happy Feet,19-Jan,1619313.00,-0.49,1613.00,191006974.00,10.00
Happy Feet,26-Jan,1110422.00,-0.31,1708.00,192117396.00,11.00
Happy Feet,2-Feb,732716.00,-0.34,1274.00,192850112.00,12.00
Happy Feet,9-Feb,660483.00,-0.10,1367.00,193510595.00,13.00
Happy Feet,16-Feb,522466.00,-0.21,1713.00,194033061.00,14.00
Happy Feet,23-Feb,276888.00,-0.47,1204.00,194309949.00,15.00
Happy Feet,2-Mar,619094.00,1.24,997.00,194929043.00,16.00
Happy Feet,9-Mar,1016617.00,0.64,1848.00,195945660.00,17.00
Happy Feet,16-Mar,866336.00,-0.15,1768.00,196811996.00,18.00
Happy Feet,23-Mar,547342.00,-0.37,1351.00,197359338.00,19.00
Happy Feet,30-Mar,286098.00,-0.48,973.00,197645436.00,20.00
Happy Feet,6-Apr,164186.00,-0.43,733.00,197809622.00,21.00
Happy Feet,13-Apr,70446.00,-0.57,500.00,197880068.00,22.00
Happy Feet,20-Apr,50920.00,-0.28,490.00,197930988.00,23.00
Happy Feet,27-Apr,40427.00,-0.21,435.00,197971415.00,24.00
Happy Feet,4-May,28902.00,-0.29,366.00,198000317.00,25.00
Entourage,29-May,7384838.00,-,2415.00,7384838.00,0.00
Entourage,5-Jun,14145634.00,0.92,4551.00,21530472.00,1.00
Entourage,12-Jun,6179662.00,-0.56,1988.00,27710134.00,2.00
Entourage,19-Jun,2868385.00,-0.54,2200.00,30578519.00,3.00
Entourage,26-Jun,1103948.00,-0.62,4973.00,31682467.00,4.00
Entourage,3-Jul,369666.00,-0.67,1665.00,32052133.00,5.00
Entourage,10-Jul,103915.00,-0.72,1181.00,32156048.00,6.00
Entourage,17-Jul,141839.00,0.37,754.00,32297887.00,7.00
Entourage,24-Jul,48030.00,-0.66,466.00,32345917.00,8.00
Entourage,31-Jul,12384.00,-0.74,302.00,32358301.00,9.00
Entourage,7-Aug,5103.00,-0.59,243.00,32363404.00,10.00
The Strangers,30-May,28356800.00,-,11499.00,28356800.00,1.00
The Strangers,6-Jun,12905935.00,-0.55,5210.00,41262735.00,2.00
The Strangers,13-Jun,6374590.00,-0.51,2645.00,47637325.00,3.00
The Strangers,20-Jun,3250265.00,-0.49,2060.00,50887590.00,4.00
The Strangers,27-Jun,868910.00,-0.73,2821.00,51756500.00,5.00
The Strangers,4-Jul,395180.00,-0.55,1220.00,52151680.00,6.00
The Strangers,11-Jul,278945.00,-0.29,1125.00,52430625.00,7.00
The Strangers,18-Jul,166985.00,-0.40,870.00,52597610.00,8.00
Noah,28-Mar,55341161.00,-,15515.00,55341161.00,1.00
Noah,4-Apr,22080474.00,-0.60,6183.00,77421635.00,2.00
Noah,11-Apr,10852191.00,-0.51,3307.00,88273826.00,3.00
Noah,18-Apr,6757045.00,-0.38,2663.00,95030871.00,4.00
Noah,25-Apr,3093878.00,-0.54,1929.00,98124749.00,5.00
Noah,2-May,1250793.00,-0.60,1346.00,99375542.00,6.00
Noah,9-May,675579.00,-0.46,1416.00,100051121.00,7.00
Noah,16-May,304185.00,-0.55,1064.00,100355306.00,8.00
Noah,23-May,362924.00,0.19,1657.00,100718230.00,9.00
Noah,30-May,232028.00,-0.36,1275.00,100950258.00,10.00
Noah,6-Jun,149068.00,-0.36,1096.00,101099326.00,11.00
Noah,13-Jun,100718.00,-0.32,978.00,101200044.00,12.00
Neighbors,9-May,65525205.00,-,19983.00,65525205.00,1.00
Neighbors,16-May,34154660.00,-0.48,10316.00,99679865.00,2.00
Neighbors,23-May,21205855.00,-0.38,6493.00,120885720.00,3.00
Neighbors,30-May,11714775.00,-0.45,3986.00,132600495.00,4.00
Neighbors,6-Jun,8052470.00,-0.31,3011.00,140652965.00,5.00
Neighbors,13-Jun,3695610.00,-0.54,1949.00,144348575.00,6.00
Neighbors,20-Jun,2106810.00,-0.43,2040.00,146455385.00,7.00
Neighbors,27-Jun,1166245.00,-0.45,3914.00,147621630.00,8.00
Neighbors,4-Jul,656855.00,-0.44,2085.00,148278485.00,9.00
Neighbors,11-Jul,561570.00,-0.15,2103.00,148840055.00,10.00
Neighbors,18-Jul,402350.00,-0.28,1749.00,149242405.00,11.00
Neighbors,25-Jul,354555.00,-0.12,1705.00,149596960.00,12.00
Neighbors,1-Aug,251170.00,-0.29,1419.00,149848130.00,13.00
Neighbors,8-Aug,143680.00,-0.43,1034.00,149991810.00,14.00
Neighbors,15-Aug,94990.00,-0.34,896.00,150086800.00,15.00
Nymphomaniac: Vol. II,4-Apr,122994.00,-,4100.00,122994.00,1.00
Nymphomaniac: Vol. II,11-Apr,95385.00,-0.22,3289.00,218379.00,2.00
Nymphomaniac: Vol. II,18-Apr,43411.00,-0.55,1447.00,261790.00,3.00
Nymphomaniac: Vol. II,25-Apr,29758.00,-0.32,960.00,291548.00,4.00
Nymphomaniac: Vol. II,2-May,11480.00,-0.61,765.00,303028.00,5.00
Nymphomaniac: Vol. II,9-May,9911.00,-0.14,762.00,312939.00,6.00
Nymphomaniac: Vol. II,16-May,3368.00,-0.66,561.00,316307.00,7.00
Nymphomaniac: Vol. II,23-May,4172.00,0.24,695.00,320479.00,8.00
Nymphomaniac: Vol. II,30-May,4118.00,-0.01,1373.00,324597.00,9.00
Nymphomaniac: Vol. II,6-Jun,2236.00,-0.46,745.00,326833.00,10.00
Nymphomaniac: Vol. II,13-Jun,334.00,-0.85,334.00,327167.00,11.00
Wild,28-Nov,47248.00,-,9450.00,47248.00,0.00
Wild,5-Dec,825922.00,16.48,39330.00,873170.00,1.00
Wild,12-Dec,2187567.00,1.65,18858.00,3060737.00,2.00
Wild,19-Dec,7884779.00,2.60,6136.00,10945516.00,3.00
Wild,26-Dec,10371295.00,0.32,8071.00,21316811.00,4.00
Wild,2-Jan,6322131.00,-0.39,4645.00,27638942.00,5.00
Wild,9-Jan,3916511.00,-0.38,3045.00,31555453.00,6.00
Wild,16-Jan,2207127.00,-0.44,2889.00,33762580.00,7.00
Wild,23-Jan,1356825.00,-0.39,2687.00,35119405.00,8.00
Wild,30-Jan,835637.00,-0.38,1999.00,35955042.00,9.00
Wild,6-Feb,690721.00,-0.17,2415.00,36645763.00,10.00
Wild,13-Feb,424822.00,-0.39,2296.00,37070585.00,11.00
Wild,20-Feb,278728.00,-0.34,1764.00,37339313.00,12.00
Wild,27-Feb,164549.00,-0.41,1383.00,37513862.00,13.00
Wild,6-Mar,116700.00,-0.29,1255.00,37630562.00,14.00
Wild,13-Mar,72566.00,-0.38,1190.00,37703128.00,15.00
Wild,20-Mar,69743.00,-0.04,1182.00,37772871.00,16.00
Wild,27-Mar,38408.00,-0.45,1038.00,37811279.00,17.00
Wild,3-Apr,26828.00,-0.30,958.00,37838107.00,18.00
Wild,10-Apr,18070.00,-0.33,1063.00,37856177.00,19.00
Wild,17-Apr,10857.00,-0.40,905.00,37867034.00,20.00
Wild,24-Apr,6818.00,-0.37,682.00,37873852.00,21.00
Wild,1-May,6504.00,-0.05,650.00,37880356.00,22.00
Grown Ups,25-Jun,58581515.00,-,16577.00,58581515.00,1.00
Grown Ups,2-Jul,36333278.00,-0.38,10281.00,94914793.00,2.00
Grown Ups,9-Jul,24339548.00,-0.33,7294.00,119254341.00,3.00
Grown Ups,16-Jul,15557745.00,-0.36,5061.00,134812086.00,4.00
Grown Ups,23-Jul,11401155.00,-0.27,3988.00,146213241.00,5.00
Grown Ups,30-Jul,7049983.00,-0.38,3107.00,153263224.00,6.00
Grown Ups,6-Aug,3650473.00,-0.48,2064.00,156913697.00,7.00
Grown Ups,13-Aug,1610499.00,-0.56,2003.00,158524196.00,8.00
Grown Ups,20-Aug,580460.00,-0.64,1369.00,159104656.00,9.00
Grown Ups,27-Aug,340154.00,-0.41,1293.00,159444810.00,10.00
Grown Ups,3-Sep,853293.00,1.51,2517.00,160298103.00,11.00
Grown Ups,10-Sep,492940.00,-0.42,1454.00,160791043.00,12.00
Grown Ups,17-Sep,392016.00,-0.21,1290.00,161183059.00,13.00
Grown Ups,24-Sep,300476.00,-0.23,1306.00,161483535.00,14.00
Grown Ups,1-Oct,210823.00,-0.30,917.00,161694358.00,15.00
Grown Ups,8-Oct,148771.00,-0.29,936.00,161843129.00,16.00
Grown Ups,15-Oct,103155.00,-0.31,1186.00,161946284.00,17.00
Grown Ups,22-Oct,54902.00,-0.47,631.00,162001186.00,18.00
Blair Witch,16-Sep,12178695.00,-,3902.00,12178695.00,1.00
Blair Witch,23-Sep,5378393.00,-0.56,1723.00,17557088.00,2.00
Blair Witch,30-Sep,2122221.00,-0.61,1161.00,19679309.00,3.00
Blair Witch,7-Oct,723207.00,-0.66,1083.00,20402516.00,4.00
Blair Witch,14-Oct,228532.00,-0.68,940.00,20631048.00,5.00
Blair Witch,21-Oct,146013.00,-0.36,880.00,20777061.00,6.00
The Karate Kid,11-Jun,77253944.00,-,21090.00,77253944.00,1.00
The Karate Kid,18-Jun,42987356.00,-0.44,11736.00,120241300.00,2.00
The Karate Kid,25-Jun,23281958.00,-0.46,7074.00,143523258.00,3.00
The Karate Kid,2-Jul,15412230.00,-0.34,4957.00,158935488.00,4.00
The Karate Kid,9-Jul,8066480.00,-0.48,3814.00,167001968.00,5.00
The Karate Kid,16-Jul,3610890.00,-0.55,2357.00,170612858.00,6.00
The Karate Kid,23-Jul,1724180.00,-0.52,2210.00,172337038.00,7.00
The Karate Kid,30-Jul,933972.00,-0.46,2026.00,173271010.00,8.00
The Karate Kid,6-Aug,1072281.00,0.15,2882.00,174343291.00,9.00
The Karate Kid,13-Aug,793030.00,-0.26,2132.00,175136321.00,10.00
The Karate Kid,20-Aug,523903.00,-0.34,1668.00,175660224.00,11.00
The Karate Kid,27-Aug,331809.00,-0.37,1301.00,175992033.00,12.00
The Karate Kid,3-Sep,347143.00,0.05,1529.00,176339176.00,13.00
The Karate Kid,10-Sep,156623.00,-0.55,932.00,176495799.00,14.00
The Karate Kid,17-Sep,95819.00,-0.39,652.00,176591618.00,15.00
Dark Shadows,11-May,38138421.00,-,10157.00,38138421.00,1.00
Dark Shadows,18-May,17344475.00,-0.55,4619.00,55482896.00,2.00
Dark Shadows,25-May,11490945.00,-0.34,3376.00,66973841.00,3.00
Dark Shadows,1-Jun,5401792.00,-0.53,1799.00,72375633.00,4.00
Dark Shadows,8-Jun,2156995.00,-0.60,1392.00,74532628.00,5.00
Dark Shadows,15-Jun,960032.00,-0.56,1412.00,75492660.00,6.00
Dark Shadows,22-Jun,394698.00,-0.59,1307.00,75887358.00,7.00
Dark Shadows,29-Jun,668613.00,0.69,1832.00,76555971.00,8.00
Dark Shadows,6-Jul,485291.00,-0.27,1602.00,77041262.00,9.00
Dark Shadows,13-Jul,369898.00,-0.24,1548.00,77411160.00,10.00
Dark Shadows,20-Jul,1652140.00,3.47,4010.00,79063300.00,11.00
Dark Shadows,27-Jul,455886.00,-0.72,2054.00,79519186.00,12.00
Dark Shadows,3-Aug,169086.00,-0.63,1281.00,79688272.00,13.00
Dark Shadows,10-Aug,38877.00,-0.77,864.00,79727149.00,14.00
Friends with Benefits,22-Jul,28900281.00,-,9877.00,28900281.00,1.00
Friends with Benefits,29-Jul,14938123.00,-0.48,5105.00,43838404.00,2.00
Friends with Benefits,5-Aug,7394478.00,-0.51,3301.00,51232882.00,3.00
Friends with Benefits,12-Aug,2945593.00,-0.60,2276.00,54178475.00,4.00
Friends with Benefits,19-Aug,824906.00,-0.72,1997.00,55003381.00,5.00
Friends with Benefits,26-Aug,343775.00,-0.58,1606.00,55347156.00,6.00
Friends with Benefits,2-Sep,279399.00,-0.19,1735.00,55626555.00,7.00
Friends with Benefits,9-Sep,113485.00,-0.59,995.00,55740040.00,8.00
Friends with Benefits,16-Sep,62714.00,-0.45,-,55802754.00,9.00
The Illusionist,18-Aug,1363079.00,-,26727.00,1363079.00,1.00
The Illusionist,25-Aug,2696603.00,0.98,18726.00,4059682.00,2.00
The Illusionist,1-Sep,9389857.00,2.48,9670.00,13449539.00,3.00
The Illusionist,8-Sep,6054262.00,-0.36,4445.00,19503801.00,4.00
The Illusionist,15-Sep,4755013.00,-0.22,3307.00,24258814.00,5.00
The Illusionist,22-Sep,4384084.00,-0.08,3062.00,28642898.00,6.00
The Illusionist,29-Sep,3599114.00,-0.18,2729.00,32242012.00,7.00
The Illusionist,6-Oct,2626003.00,-0.27,2285.00,34868015.00,8.00
The Illusionist,13-Oct,1844169.00,-0.30,2235.00,36712184.00,9.00
The Illusionist,20-Oct,1000355.00,-0.46,1690.00,37712539.00,10.00
The Illusionist,27-Oct,700462.00,-0.30,1708.00,38413001.00,11.00
The Illusionist,3-Nov,489295.00,-0.30,1717.00,38902296.00,12.00
The Illusionist,10-Nov,229854.00,-0.53,1306.00,39132150.00,13.00
The Illusionist,17-Nov,125750.00,-0.45,719.00,39257900.00,14.00
The Illusionist,24-Nov,184934.00,0.47,1057.00,39442834.00,15.00
The Illusionist,1-Dec,122046.00,-0.34,705.00,39564880.00,16.00
The Illusionist,8-Dec,82419.00,-0.33,681.00,39647299.00,17.00
The Illusionist,15-Dec,55771.00,-0.32,680.00,39703070.00,18.00
The Illusionist,22-Dec,42304.00,-0.24,682.00,39745374.00,19.00
The Illusionist,29-Dec,49368.00,0.17,931.00,39794742.00,20.00
The Illusionist,5-Jan,31056.00,-0.37,941.00,39825798.00,21.00
The Illusionist,12-Jan,18513.00,-0.40,842.00,39844311.00,22.00
The Illusionist,19-Jan,11552.00,-0.38,525.00,39855863.00,23.00
The Illusionist,26-Jan,7665.00,-0.34,479.00,39863528.00,24.00
The Illusionist,2-Feb,2971.00,-0.61,495.00,39866499.00,25.00
The Illusionist,9-Feb,2143.00,-0.28,536.00,39868642.00,26.00
The A-Team,11-Jun,36022270.00,-,10190.00,36022270.00,1.00
