Movie_Name,Date,Weekly_Gross,Percentage_Change,Avg,Gross_to_Date,Week_Number
Bronson,25-Dec,525.00,-0.68,263.00,104979.00,12.00
Minions,10-Jul,166491710.00,-,38710.00,166491710.00,1.00
Minions,17-Jul,73028700.00,-0.56,16940.00,239520410.00,2.00
Minions,24-Jul,35670865.00,-0.51,8773.00,275191275.00,3.00
Minions,31-Jul,20162845.00,-0.44,5640.00,295354120.00,4.00
Minions,7-Aug,12414590.00,-0.38,3975.00,307768710.00,5.00
Minions,14-Aug,8486615.00,-0.32,3215.00,316255325.00,6.00
Minions,21-Aug,5625265.00,-0.34,2527.00,321880590.00,7.00
Minions,28-Aug,3990870.00,-0.29,2020.00,325871460.00,8.00
Minions,4-Sep,4201735.00,0.05,2180.00,330073195.00,9.00
Minions,11-Sep,1790510.00,-0.57,1130.00,331863705.00,10.00
Minions,18-Sep,1219470.00,-0.32,1075.00,333083175.00,11.00
Minions,25-Sep,517365.00,-0.58,1020.00,333600540.00,12.00
Minions,2-Oct,369670.00,-0.29,1395.00,333970210.00,13.00
Minions,9-Oct,333645.00,-0.10,1319.00,334303855.00,14.00
Minions,16-Oct,297600.00,-0.11,1225.00,334601455.00,15.00
Minions,23-Oct,248240.00,-0.17,1075.00,334849695.00,16.00
Minions,30-Oct,200075.00,-0.19,855.00,335049770.00,17.00
Minions,6-Nov,276940.00,0.38,1220.00,335326710.00,18.00
Minions,13-Nov,190455.00,-0.31,925.00,335517165.00,19.00
Minions,20-Nov,198770.00,0.04,1092.00,335715935.00,20.00
Minions,27-Nov,149710.00,-0.25,865.00,335865645.00,21.00
Minions,4-Dec,102510.00,-0.32,540.00,335968155.00,22.00
Minions,11-Dec,77615.00,-0.24,550.00,336045770.00,23.00
The Best of Me,17-Oct,12926674.00,-,4403.00,12926674.00,1.00
The Best of Me,24-Oct,6231730.00,-0.52,2123.00,19158404.00,2.00
The Best of Me,31-Oct,3929937.00,-0.37,1689.00,23088341.00,3.00
The Best of Me,7-Nov,1959403.00,-0.50,1765.00,25047744.00,4.00
The Best of Me,14-Nov,893971.00,-0.54,1238.00,25941715.00,5.00
The Best of Me,21-Nov,390088.00,-0.56,903.00,26331803.00,6.00
The Best of Me,28-Nov,132820.00,-0.66,805.00,26464623.00,7.00
The Best of Me,5-Dec,81104.00,-0.39,659.00,26545727.00,8.00
The Best of Me,12-Dec,55453.00,-0.32,616.00,26601180.00,9.00
The Best of Me,19-Dec,58390.00,0.05,642.00,26659570.00,10.00
The Best of Me,26-Dec,54007.00,-0.08,982.00,26713577.00,11.00
The Best of Me,2-Jan,34863.00,-0.35,830.00,26748440.00,12.00
The Best of Me,9-Jan,17773.00,-0.49,573.00,26766213.00,13.00
The Invitation,8-Apr,99980.00,-,8332.00,99980.00,1.00
The Invitation,15-Apr,50488.00,-0.50,2524.00,150468.00,2.00
The Invitation,22-Apr,45020.00,-0.11,1452.00,195488.00,3.00
The Invitation,29-Apr,21161.00,-0.53,962.00,221160.00,4.00
The Invitation,6-May,5768.00,-0.73,577.00,222417.00,5.00
The Invitation,13-May,3839.00,-0.33,640.00,226256.00,6.00
The Invitation,20-May,1675.00,-0.56,558.00,227931.00,7.00
The Invitation,27-May,2011.00,0.20,402.00,229942.00,8.00
The Invitation,3-Jun,1071.00,-0.47,357.00,231013.00,9.00
The Invitation,10-Jun,313.00,-0.71,313.00,231326.00,10.00
The Invitation,17-Jun,325.00,0.04,163.00,231651.00,11.00
The Invitation,24-Jun,86.00,-0.74,86.00,231737.00,12.00
Zero Dark Thirty,14-Dec,229012.00,-,45802.00,229012.00,0.00
Zero Dark Thirty,21-Dec,823559.00,2.60,164712.00,1052571.00,1.00
Zero Dark Thirty,28-Dec,657561.00,-0.20,131512.00,1710132.00,2.00
Zero Dark Thirty,,,,Avg.,Gross-to-Date,
Zero Dark Thirty,4-Jan,3770675.00,4.73,62845.00,5480807.00,3.00
Zero Dark Thirty,11-Jan,32863950.00,7.72,11190.00,38344757.00,4.00
Zero Dark Thirty,18-Jan,21759090.00,-0.34,7386.00,60103847.00,5.00
Zero Dark Thirty,25-Jan,12393703.00,-0.43,4231.00,72497550.00,6.00
Zero Dark Thirty,1-Feb,7063040.00,-0.43,2460.00,79560590.00,7.00
Zero Dark Thirty,8-Feb,5368078.00,-0.24,2877.00,84928668.00,8.00
Zero Dark Thirty,15-Feb,4380323.00,-0.18,2878.00,89308991.00,9.00
Zero Dark Thirty,22-Feb,2965091.00,-0.32,2477.00,92274082.00,10.00
Zero Dark Thirty,1-Mar,1680477.00,-0.43,2328.00,93954559.00,11.00
Zero Dark Thirty,8-Mar,928164.00,-0.45,1778.00,94882723.00,12.00
Zero Dark Thirty,15-Mar,593811.00,-0.36,1320.00,95476534.00,13.00
Zero Dark Thirty,22-Mar,199017.00,-0.67,926.00,95675551.00,14.00
Tangled,19-Nov,19939246.00,-,5534.00,19939246.00,0.00
Tangled,26-Nov,55022675.00,1.76,15271.00,74961921.00,1.00
Tangled,3-Dec,26101952.00,-0.53,7245.00,101063873.00,2.00
Tangled,10-Dec,18079059.00,-0.31,5071.00,119142932.00,3.00
Tangled,17-Dec,18124575.00,0.00,7020.00,137267507.00,4.00
Tangled,24-Dec,20751388.00,0.15,8037.00,158018895.00,5.00
Tangled,31-Dec,12649503.00,-0.39,4899.00,170668398.00,6.00
Tangled,7-Jan,6359641.00,-0.50,2669.00,177028039.00,7.00
Tangled,14-Jan,6246460.00,-0.02,3050.00,183274499.00,8.00
Tangled,21-Jan,3775725.00,-0.40,2030.00,187050224.00,9.00
Tangled,28-Jan,3172451.00,-0.16,1997.00,190222675.00,10.00
Tangled,4-Feb,2268172.00,-0.29,1657.00,192490847.00,11.00
Tangled,11-Feb,1072740.00,-0.53,1368.00,193563587.00,12.00
Tangled,18-Feb,896201.00,-0.17,2304.00,194459788.00,13.00
Tangled,25-Feb,534552.00,-0.40,1586.00,194994340.00,14.00
Tangled,4-Mar,1040890.00,0.95,2472.00,196035230.00,15.00
Tangled,11-Mar,1062891.00,0.02,2928.00,197098121.00,16.00
Tangled,18-Mar,877454.00,-0.17,2627.00,197975575.00,17.00
Tangled,25-Mar,772114.00,-0.12,2565.00,198747689.00,18.00
Tangled,1-Apr,473432.00,-0.39,1715.00,199221121.00,19.00
Tangled,8-Apr,277789.00,-0.41,1162.00,199498910.00,20.00
Tangled,15-Apr,135504.00,-0.51,736.00,199634414.00,21.00
Tangled,22-Apr,44922.00,-0.67,562.00,199679336.00,22.00
Tangled,29-Apr,21635.00,-0.52,451.00,199700971.00,23.00
Tangled,6-May,7308.00,-0.66,430.00,199708279.00,24.00
Tangled,13-May,8520.00,0.17,947.00,199716799.00,25.00
Tangled,20-May,954572.00,111.04,4998.00,200671371.00,26.00
Tangled,27-May,150565.00,-0.84,4428.00,200821936.00,27.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",20-Nov,146540534.00,-,35100.00,146540534.00,1.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",27-Nov,61971466.00,-0.58,14843.00,208512000.00,2.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",4-Dec,24678956.00,-0.60,6040.00,233190956.00,3.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",11-Dec,15397818.00,-0.38,4217.00,248788774.00,4.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",18-Dec,10674083.00,-0.31,4023.00,259262857.00,5.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",25-Dec,10306264.00,-0.03,5685.00,269569121.00,6.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",,,,Avg.,Gross-to-Date,
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",1-Jan,5902489.00,-0.43,3975.00,275471610.00,7.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",8-Jan,2707258.00,-0.54,2206.00,278178868.00,8.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",15-Jan,1646206.00,-0.39,2066.00,279825074.00,9.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",22-Jan,642416.00,-0.61,1245.00,280467490.00,10.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",29-Jan,346283.00,-0.46,1363.00,280813773.00,11.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",5-Feb,218713.00,-0.37,1057.00,281032486.00,12.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",12-Feb,440702.00,1.02,1799.00,281473188.00,13.00
"The Hunger Games: Mockingjay - Part 2
Mockingjay - Part 2",19-Feb,250714.00,-0.43,1166.00,281723902.00,14.00
Vacation,24-Jul,6322334.00,-,1910.00,6322334.00,0.00
Vacation,31-Jul,21857446.00,2.46,6408.00,28179780.00,1.00
Vacation,7-Aug,13342285.00,-0.39,3890.00,41522065.00,2.00
Vacation,14-Aug,7651191.00,-0.43,2478.00,49173256.00,3.00
Vacation,21-Aug,4142168.00,-0.46,1799.00,53315424.00,4.00
Vacation,28-Aug,2191902.00,-0.47,1410.00,55507326.00,5.00
Vacation,4-Sep,1704560.00,-0.22,1631.00,57211886.00,6.00
Vacation,11-Sep,735237.00,-0.57,933.00,57947123.00,7.00
Vacation,18-Sep,354020.00,-0.52,761.00,58301143.00,8.00
Vacation,25-Sep,269073.00,-0.24,894.00,58570216.00,9.00
Vacation,2-Oct,151897.00,-0.44,752.00,58722113.00,10.00
Vacation,9-Oct,95616.00,-0.37,730.00,58817729.00,11.00
Vacation,16-Oct,45412.00,-0.53,582.00,58863141.00,12.00
Vacation,23-Oct,21047.00,-0.54,383.00,58884188.00,13.00
Taken,30-Jan,33063598.00,-,10388.00,33063598.00,1.00
Taken,6-Feb,25611154.00,-0.23,8044.00,58674752.00,2.00
Taken,13-Feb,25078147.00,-0.02,8066.00,83752899.00,3.00
Taken,20-Feb,14179177.00,-0.44,4571.00,97932076.00,4.00
Taken,27-Feb,12667032.00,-0.11,4101.00,110599108.00,5.00
Taken,6-Mar,9584295.00,-0.24,3178.00,120183403.00,6.00
Taken,13-Mar,8855305.00,-0.08,3098.00,129038708.00,7.00
Taken,20-Mar,5334836.00,-0.40,2005.00,134373544.00,8.00
Taken,27-Mar,3498308.00,-0.34,1784.00,137871852.00,9.00
Taken,3-Apr,2152905.00,-0.39,1589.00,140024757.00,10.00
Taken,10-Apr,1479894.00,-0.31,1697.00,141504651.00,11.00
Taken,17-Apr,747941.00,-0.50,1228.00,142252592.00,12.00
Taken,24-Apr,474427.00,-0.37,1054.00,142727019.00,13.00
Taken,1-May,1021619.00,1.15,2068.00,143748638.00,14.00
Taken,8-May,551795.00,-0.46,1433.00,144300433.00,15.00
Taken,15-May,309714.00,-0.44,1239.00,144610147.00,16.00
Taken,22-May,202641.00,-0.35,1316.00,144812788.00,17.00
Taken,29-May,78103.00,-0.62,766.00,144890891.00,18.00
Taken,5-Jun,50163.00,-0.36,707.00,144941054.00,19.00
Taken,12-Jun,25875.00,-0.48,681.00,144966929.00,20.00
Taken,19-Jun,17238.00,-0.33,638.00,144984167.00,21.00
Taken,26-Jun,7774.00,-0.55,518.00,144991941.00,22.00
Taken,3-Jul,9048.00,0.16,603.00,145000989.00,23.00
Pitch Perfect 2,15-May,87486595.00,-,25190.00,87486595.00,1.00
Pitch Perfect 2,22-May,45212125.00,-0.48,12700.00,132698720.00,2.00
Pitch Perfect 2,29-May,20582875.00,-0.55,5624.00,153281595.00,3.00
Pitch Perfect 2,5-Jun,11433790.00,-0.44,3360.00,164715385.00,4.00
Pitch Perfect 2,12-Jun,9448995.00,-0.17,3530.00,174164080.00,5.00
Pitch Perfect 2,19-Jun,5429380.00,-0.43,2530.00,179593760.00,6.00
Pitch Perfect 2,26-Jun,2184800.00,-0.60,4812.00,181778560.00,7.00
Pitch Perfect 2,3-Jul,1005610.00,-0.54,2069.00,182784170.00,8.00
Pitch Perfect 2,10-Jul,454400.00,-0.55,1600.00,183238570.00,9.00
Pitch Perfect 2,17-Jul,322355.00,-0.29,1230.00,183560925.00,10.00
Pitch Perfect 2,24-Jul,224490.00,-0.30,905.00,183785415.00,11.00
Monsters University,21-Jun,124825448.00,-,31175.00,124825448.00,1.00
Monsters University,28-Jun,71712184.00,-0.43,19180.00,196537632.00,2.00
Monsters University,5-Jul,30601795.00,-0.57,8184.00,227139427.00,3.00
Monsters University,12-Jul,16852827.00,-0.45,5938.00,243992254.00,4.00
Monsters University,19-Jul,8619934.00,-0.49,3943.00,252612188.00,5.00
Monsters University,26-Jul,4549503.00,-0.47,3977.00,257161691.00,6.00
Monsters University,2-Aug,2325825.00,-0.49,3751.00,259487516.00,7.00
Monsters University,9-Aug,1186088.00,-0.49,2929.00,260673604.00,8.00
Monsters University,16-Aug,746587.00,-0.37,2657.00,261420191.00,9.00
Monsters University,23-Aug,582123.00,-0.22,2396.00,262002314.00,10.00
Monsters University,30-Aug,2534703.00,3.35,1342.00,264537017.00,11.00
Monsters University,6-Sep,555037.00,-0.78,931.00,265092054.00,12.00
Monsters University,13-Sep,444976.00,-0.20,1165.00,265537030.00,13.00
Monsters University,20-Sep,373095.00,-0.16,1188.00,265910125.00,14.00
Monsters University,27-Sep,199184.00,-0.47,1119.00,266109309.00,15.00
Monsters University,4-Oct,581846.00,1.92,2327.00,266691155.00,16.00
Monsters University,11-Oct,497963.00,-0.14,2119.00,267189118.00,17.00
Monsters University,18-Oct,390933.00,-0.22,1700.00,267580051.00,18.00
Monsters University,25-Oct,261517.00,-0.33,1263.00,267841568.00,19.00
Monsters University,1-Nov,215622.00,-0.18,1225.00,268057190.00,20.00
Monsters University,8-Nov,170480.00,-0.21,1079.00,268227670.00,21.00
Monsters University,15-Nov,106618.00,-0.38,735.00,268334288.00,22.00
Monsters University,22-Nov,77443.00,-0.27,662.00,268411731.00,23.00
Monsters University,29-Nov,44277.00,-0.43,456.00,268456008.00,24.00
Monsters University,6-Dec,22089.00,-0.50,295.00,268478097.00,25.00
Monsters University,13-Dec,14667.00,-0.34,306.00,268492764.00,26.00
Elle,11-Nov,86086.00,-,21522.00,86086.00,1.00
Elle,18-Nov,195414.00,1.27,5583.00,281500.00,2.00
Elle,25-Nov,173309.00,-0.11,4814.00,454809.00,3.00
Elle,2-Dec,128609.00,-0.26,4019.00,583418.00,4.00
Elle,9-Dec,77278.00,-0.40,2862.00,660696.00,5.00
Elle,16-Dec,63737.00,-0.18,2656.00,724433.00,6.00
Elle,23-Dec,127345.00,1.00,3442.00,851778.00,7.00
Elle,30-Dec,116117.00,-0.09,3318.00,967895.00,8.00
Elle,6-Jan,96463.00,-0.17,2680.00,1064358.00,9.00
Elle,13-Jan,411878.00,3.27,1971.00,1476236.00,10.00
Elle,20-Jan,183997.00,-0.55,1287.00,1660233.00,11.00
Elle,27-Jan,187937.00,0.02,1468.00,1848170.00,12.00
Elle,3-Feb,122529.00,-0.35,1178.00,1970699.00,13.00
Elle,10-Feb,89209.00,-0.27,1565.00,2059908.00,14.00
Elle,17-Feb,82297.00,-0.08,1914.00,2142205.00,15.00
Elle,24-Feb,111269.00,0.35,757.00,2253465.00,16.00
Elle,3-Mar,29595.00,-0.73,1096.00,2283069.00,17.00
Elle,10-Mar,19911.00,-0.33,1244.00,2302980.00,18.00
Elle,17-Mar,16785.00,-0.16,1526.00,2319765.00,19.00
Elle,24-Mar,7102.00,-0.58,1184.00,2326867.00,20.00
Elle,31-Mar,8430.00,0.19,1686.00,2335297.00,21.00
Elle,7-Apr,6237.00,-0.26,780.00,2341534.00,22.00
Mechanic: Resurrection,26-Aug,10142786.00,-,4492.00,10142786.00,1.00
Mechanic: Resurrection,2-Sep,6803475.00,-0.33,3013.00,16946261.00,2.00
Mechanic: Resurrection,9-Sep,2394308.00,-0.65,1259.00,19340569.00,3.00
Mechanic: Resurrection,16-Sep,1096908.00,-0.54,1145.00,20437477.00,4.00
Mechanic: Resurrection,23-Sep,405016.00,-0.63,1018.00,20842493.00,5.00
Mechanic: Resurrection,30-Sep,126857.00,-0.69,919.00,20969350.00,6.00
Mechanic: Resurrection,7-Oct,82587.00,-0.35,1215.00,21051937.00,7.00
Mechanic: Resurrection,14-Oct,123678.00,0.50,1225.00,21175615.00,8.00
Mechanic: Resurrection,21-Oct,42788.00,-0.65,738.00,21218403.00,9.00
Tusk,19-Sep,1134536.00,-,1885.00,1134536.00,1.00
Tusk,26-Sep,428079.00,-0.62,953.00,1562615.00,2.00
Tusk,3-Oct,96779.00,-0.77,1125.00,1659394.00,3.00
Tusk,10-Oct,46636.00,-0.52,1295.00,1706030.00,4.00
Tusk,17-Oct,42385.00,-0.09,1367.00,1748415.00,5.00
Tusk,24-Oct,40258.00,-0.05,1491.00,1788673.00,6.00
Tusk,31-Oct,23445.00,-0.42,1465.00,1812118.00,7.00
Tusk,7-Nov,14587.00,-0.38,1459.00,1826705.00,8.00
Atonement,7-Dec,1111292.00,-,34728.00,1111292.00,1.00
Atonement,14-Dec,2701083.00,1.43,23086.00,3812375.00,2.00
Atonement,21-Dec,4301740.00,0.59,14058.00,8114115.00,3.00
Atonement,28-Dec,5976915.00,0.39,19280.00,14091030.00,4.00
Atonement,,,,Avg.,Gross-to-Date,
Atonement,4-Jan,6817760.00,0.14,11694.00,20908790.00,5.00
Atonement,11-Jan,6216016.00,-0.09,6543.00,27124806.00,6.00
Atonement,18-Jan,6817833.00,0.10,5281.00,33942639.00,7.00
Atonement,25-Jan,5240701.00,-0.23,3743.00,39183340.00,8.00
Atonement,1-Feb,3947869.00,-0.25,2888.00,43131209.00,9.00
Atonement,8-Feb,2867914.00,-0.27,3316.00,45999123.00,10.00
Atonement,15-Feb,2187988.00,-0.24,2791.00,48187111.00,11.00
Atonement,22-Feb,1551609.00,-0.29,2044.00,49738720.00,12.00
Atonement,Feb-29,664800.00,-0.57,1385.00,50403520.00,13.00
Atonement,7-Mar,227520.00,-0.66,1126.00,50631040.00,14.00
Atonement,14-Mar,152821.00,-0.33,1185.00,50783861.00,15.00
Atonement,21-Mar,71228.00,-0.53,1003.00,50855089.00,16.00
Atonement,28-Mar,51775.00,-0.27,893.00,50906864.00,17.00
Atonement,4-Apr,20203.00,-0.61,612.00,50927067.00,18.00
Harry Potter and the Deathly Hallows: Part 1,19-Nov,169969028.00,-,41205.00,169969028.00,1.00
Harry Potter and the Deathly Hallows: Part 1,26-Nov,57531613.00,-0.66,13947.00,227500641.00,2.00
Harry Potter and the Deathly Hallows: Part 1,3-Dec,21687764.00,-0.62,5258.00,249188405.00,3.00
Harry Potter and the Deathly Hallows: Part 1,10-Dec,11512852.00,-0.47,3219.00,260701257.00,4.00
Harry Potter and the Deathly Hallows: Part 1,17-Dec,9117030.00,-0.21,4955.00,269818287.00,5.00
Harry Potter and the Deathly Hallows: Part 1,24-Dec,9063229.00,-0.01,5233.00,278881516.00,6.00
Harry Potter and the Deathly Hallows: Part 1,31-Dec,6426856.00,-0.29,3711.00,285308372.00,7.00
Harry Potter and the Deathly Hallows: Part 1,7-Jan,3095896.00,-0.52,2054.00,288404268.00,8.00
Harry Potter and the Deathly Hallows: Part 1,14-Jan,2038229.00,-0.34,2166.00,290442497.00,9.00
Harry Potter and the Deathly Hallows: Part 1,21-Jan,1180066.00,-0.42,1628.00,291622563.00,10.00
Harry Potter and the Deathly Hallows: Part 1,28-Jan,765273.00,-0.35,1646.00,292387836.00,11.00
Harry Potter and the Deathly Hallows: Part 1,4-Feb,502420.00,-0.34,1376.00,292890256.00,12.00
Harry Potter and the Deathly Hallows: Part 1,11-Feb,652493.00,0.30,1595.00,293542749.00,13.00
Harry Potter and the Deathly Hallows: Part 1,18-Feb,543444.00,-0.17,1693.00,294086193.00,14.00
Harry Potter and the Deathly Hallows: Part 1,25-Feb,317546.00,-0.42,1048.00,294403739.00,15.00
Harry Potter and the Deathly Hallows: Part 1,4-Mar,211014.00,-0.34,1014.00,294614753.00,16.00
Harry Potter and the Deathly Hallows: Part 1,11-Mar,143462.00,-0.32,1176.00,294758215.00,17.00
Harry Potter and the Deathly Hallows: Part 1,18-Mar,98194.00,-0.32,1045.00,294856409.00,18.00
Harry Potter and the Deathly Hallows: Part 1,25-Mar,87244.00,-0.11,1026.00,294943653.00,19.00
Harry Potter and the Deathly Hallows: Part 1,1-Apr,57417.00,-0.34,870.00,295001070.00,20.00
Shame,2-Dec,498086.00,-,49809.00,498086.00,1.00
Shame,9-Dec,425955.00,-0.15,20284.00,924041.00,2.00
Shame,16-Dec,483376.00,0.14,9668.00,1407417.00,3.00
Shame,23-Dec,358166.00,-0.26,6758.00,1765583.00,4.00
Shame,30-Dec,391027.00,0.09,7110.00,2156610.00,5.00
Shame,6-Jan,325813.00,-0.17,7240.00,2482423.00,6.00
Shame,13-Jan,256977.00,-0.21,6268.00,2739400.00,7.00
Shame,20-Jan,373825.00,0.46,3935.00,3113225.00,8.00
Shame,27-Jan,248382.00,-0.34,3105.00,3361607.00,9.00
Shame,3-Feb,160653.00,-0.35,2510.00,3522260.00,10.00
Shame,10-Feb,131360.00,-0.18,2526.00,3653620.00,11.00
Shame,17-Feb,111203.00,-0.15,2527.00,3764823.00,12.00
Shame,24-Feb,62001.00,-0.44,2480.00,3826824.00,13.00
Shame,2-Mar,47014.00,-0.24,2137.00,3873838.00,14.00
Shame,9-Mar,35164.00,-0.25,1758.00,3909002.00,15.00
Hanna,8-Apr,16000312.00,-,6312.00,16000312.00,1.00
Hanna,15-Apr,10443548.00,-0.35,4104.00,26443860.00,2.00
Hanna,22-Apr,7257353.00,-0.31,3044.00,33701213.00,3.00
Hanna,29-Apr,3096885.00,-0.57,1974.00,36798098.00,4.00
Hanna,6-May,1208677.00,-0.61,1616.00,38006775.00,5.00
Hanna,13-May,856095.00,-0.29,2014.00,38862870.00,6.00
Hanna,20-May,446652.00,-0.48,1601.00,39309522.00,7.00
Hanna,27-May,348517.00,-0.22,1614.00,39658039.00,8.00
Hanna,3-Jun,240292.00,-0.31,1220.00,39898331.00,9.00
Hanna,10-Jun,165798.00,-0.31,1128.00,40064129.00,10.00
Hanna,17-Jun,97007.00,-0.42,1066.00,40161136.00,11.00
Hanna,24-Jun,63781.00,-0.34,1081.00,40224917.00,12.00
Hanna,1-Jul,34202.00,-0.46,1006.00,40259119.00,13.00
The Babysitters,9-May,35406.00,-,1609.00,34956.00,1.00
The Babysitters,16-May,9446.00,-0.73,1889.00,44852.00,2.00
Pride and Prejudice and Zombies,5-Feb,6891197.00,-,2351.00,6891197.00,1.00
Pride and Prejudice and Zombies,12-Feb,3515653.00,-0.49,1199.00,10406850.00,2.00
Pride and Prejudice and Zombies,19-Feb,411578.00,-0.88,865.00,10818428.00,3.00
Pride and Prejudice and Zombies,26-Feb,119706.00,-0.71,981.00,10938134.00,4.00
300: Rise of an Empire,7-Mar,59205553.00,-,17062.00,59205553.00,1.00
300: Rise of an Empire,14-Mar,25882566.00,-0.56,7416.00,85088119.00,2.00
300: Rise of an Empire,21-Mar,11757295.00,-0.55,3811.00,96845414.00,3.00
300: Rise of an Empire,28-Mar,5712238.00,-0.51,2196.00,102557652.00,4.00
300: Rise of an Empire,4-Apr,2021773.00,-0.65,1300.00,104579425.00,5.00
300: Rise of an Empire,11-Apr,670152.00,-0.67,1276.00,105249577.00,6.00
300: Rise of an Empire,18-Apr,333392.00,-0.50,1258.00,105582969.00,7.00
300: Rise of an Empire,25-Apr,332166.00,0.00,1022.00,105915135.00,8.00
300: Rise of an Empire,2-May,176367.00,-0.47,750.00,106091502.00,9.00
300: Rise of an Empire,9-May,115344.00,-0.35,604.00,106206846.00,10.00
300: Rise of an Empire,16-May,324028.00,1.81,2091.00,106530874.00,11.00
300: Rise of an Empire,23-May,49177.00,-0.85,693.00,106580051.00,12.00
London Has Fallen,4-Mar,28182052.00,-,8075.00,28182052.00,1.00
London Has Fallen,11-Mar,15013768.00,-0.47,4299.00,43195820.00,2.00
London Has Fallen,18-Mar,9493037.00,-0.37,3153.00,52688857.00,3.00
London Has Fallen,25-Mar,4487115.00,-0.53,2065.00,57175972.00,4.00
London Has Fallen,1-Apr,2614141.00,-0.42,1731.00,59790113.00,5.00
London Has Fallen,8-Apr,1309093.00,-0.50,1432.00,61099206.00,6.00
London Has Fallen,15-Apr,430481.00,-0.67,987.00,61529687.00,7.00
London Has Fallen,22-Apr,268561.00,-0.38,977.00,61798248.00,8.00
London Has Fallen,29-Apr,193423.00,-0.28,1087.00,61991671.00,9.00
London Has Fallen,6-May,123627.00,-0.36,989.00,62115298.00,10.00
London Has Fallen,13-May,189720.00,0.54,1054.00,62305018.00,11.00
London Has Fallen,20-May,135798.00,-0.28,977.00,62440816.00,12.00
London Has Fallen,27-May,83444.00,-0.39,869.00,62524260.00,13.00
