Movie_Name,Date,Weekly_Gross,Percentage_Change,Avg,Gross_to_Date,Week_Number
What to Expect When You're Expecting,13-Jul,287083.00,-0.16,1299.00,40840733.00,9.00
What to Expect When You're Expecting,20-Jul,192139.00,-0.33,1001.00,41032872.00,10.00
What to Expect When You're Expecting,27-Jul,119331.00,-0.38,858.00,41152203.00,11.00
Moneyball,23-Sep,25968538.00,-,8676.00,25968538.00,1.00
Moneyball,30-Sep,15784640.00,-0.39,5274.00,41753178.00,2.00
Moneyball,7-Oct,10459080.00,-0.34,3466.00,52212258.00,3.00
Moneyball,14-Oct,7446636.00,-0.29,2622.00,59658894.00,4.00
Moneyball,21-Oct,5362156.00,-0.28,2279.00,65021050.00,5.00
Moneyball,28-Oct,3406340.00,-0.37,2088.00,68427390.00,6.00
Moneyball,4-Nov,2364179.00,-0.31,1850.00,70791569.00,7.00
Moneyball,11-Nov,1337335.00,-0.43,1645.00,72128904.00,8.00
Moneyball,18-Nov,740657.00,-0.45,3961.00,72869561.00,9.00
Moneyball,25-Nov,347777.00,-0.53,1860.00,73217338.00,10.00
Moneyball,2-Dec,809265.00,1.33,806.00,74026603.00,11.00
Moneyball,9-Dec,215225.00,-0.73,1035.00,74241828.00,12.00
Moneyball,16-Dec,149609.00,-0.31,618.00,74391437.00,13.00
Moneyball,23-Dec,365012.00,1.44,1508.00,74756449.00,14.00
Moneyball,30-Dec,343404.00,-0.06,1374.00,75099853.00,15.00
Moneyball,6-Jan,242840.00,-0.29,1051.00,75342693.00,16.00
Moneyball,13-Jan,123268.00,-0.49,1121.00,75465961.00,17.00
Moneyball,20-Jan,89298.00,-0.28,812.00,75555259.00,18.00
Moneyball,27-Jan,50233.00,-0.44,620.00,75605492.00,19.00
Ghost Rider,16-Feb,58960097.00,-,16292.00,58960097.00,1.00
Ghost Rider,23-Feb,24297279.00,-0.59,6712.00,83257376.00,2.00
Ghost Rider,2-Mar,14084307.00,-0.42,3904.00,97341683.00,3.00
Ghost Rider,9-Mar,8860233.00,-0.37,2647.00,106201916.00,4.00
Ghost Rider,16-Mar,5335844.00,-0.40,1889.00,111537760.00,5.00
Ghost Rider,23-Mar,2155815.00,-0.60,1382.00,113693575.00,6.00
Ghost Rider,30-Mar,679854.00,-0.69,1176.00,114373429.00,7.00
Ghost Rider,6-Apr,570271.00,-0.16,1364.00,114943700.00,8.00
Ghost Rider,13-Apr,391596.00,-0.31,1148.00,115335296.00,9.00
Ghost Rider,20-Apr,280722.00,-0.28,856.00,115616018.00,10.00
Ghost Rider,27-Apr,186578.00,-0.34,659.00,115802596.00,11.00
Unbroken,19-Dec,15434400.00,-,4930.00,15434400.00,0.00
Unbroken,26-Dec,54047255.00,2.50,17066.00,69481655.00,1.00
Unbroken,2-Jan,23752615.00,-0.56,7446.00,93234270.00,2.00
Unbroken,9-Jan,11108360.00,-0.53,3365.00,104342630.00,3.00
Unbroken,16-Jan,6022535.00,-0.46,2315.00,110365165.00,4.00
Unbroken,23-Jan,2729260.00,-0.55,1699.00,113094425.00,5.00
Unbroken,30-Jan,1099670.00,-0.60,1375.00,114194095.00,6.00
Unbroken,6-Feb,643325.00,-0.42,1620.00,114837420.00,7.00
Unbroken,13-Feb,336270.00,-0.48,1550.00,115173690.00,8.00
Unbroken,20-Feb,218735.00,-0.35,1145.00,115392425.00,9.00
Unbroken,27-Feb,141345.00,-0.35,955.00,115533770.00,10.00
Unbroken,6-Mar,104125.00,-0.26,875.00,115637895.00,11.00
Immortals,11-Nov,40727930.00,-,13087.00,40727930.00,1.00
Immortals,18-Nov,19103146.00,-0.53,7136.00,59831076.00,2.00
Immortals,25-Nov,11363209.00,-0.41,4245.00,71194285.00,3.00
Immortals,2-Dec,6213220.00,-0.45,2365.00,77407505.00,4.00
Immortals,9-Dec,3630500.00,-0.42,1588.00,81038005.00,5.00
Immortals,16-Dec,1205617.00,-0.67,991.00,82243622.00,6.00
Immortals,23-Dec,288007.00,-0.76,1263.00,82531629.00,7.00
Immortals,30-Dec,230910.00,-0.20,1013.00,82762539.00,8.00
Immortals,6-Jan,132743.00,-0.43,1037.00,82895282.00,9.00
Immortals,13-Jan,252078.00,0.90,1348.00,83147360.00,10.00
Immortals,20-Jan,179483.00,-0.29,1062.00,83326843.00,11.00
Immortals,27-Jan,97140.00,-0.46,830.00,83423983.00,12.00
Immortals,3-Feb,45799.00,-0.53,739.00,83469782.00,13.00
Immortals,10-Feb,27654.00,-0.40,838.00,83497436.00,14.00
Immortals,17-Feb,6581.00,-0.76,227.00,83504017.00,15.00
Sunshine,20-Jul,362501.00,-,36250.00,362501.00,1.00
Sunshine,27-Jul,1872738.00,4.17,4062.00,2235239.00,2.00
Sunshine,3-Aug,750631.00,-0.60,2421.00,2985870.00,3.00
Sunshine,10-Aug,295721.00,-0.61,2549.00,3281591.00,4.00
Sunshine,17-Aug,156998.00,-0.47,1847.00,3438589.00,5.00
Sunshine,24-Aug,75556.00,-0.52,1889.00,3514145.00,6.00
Sunshine,31-Aug,74575.00,-0.01,2663.00,3588720.00,7.00
Sunshine,7-Sep,35929.00,-0.52,1089.00,3624649.00,8.00
Sunshine,14-Sep,19088.00,-0.47,707.00,3643737.00,9.00
Sunshine,21-Sep,17330.00,-0.09,825.00,3661067.00,10.00
Sunshine,28-Sep,8621.00,-0.50,718.00,3669688.00,11.00
Sunshine,5-Oct,3905.00,-0.55,781.00,3673593.00,12.00
Sunshine,12-Oct,2160.00,-0.45,540.00,3675753.00,13.00
Brave,22-Jun,97673691.00,-,23457.00,97673691.00,1.00
Brave,29-Jun,56683280.00,-0.42,14423.00,154356971.00,2.00
Brave,6-Jul,30543826.00,-0.46,7850.00,184900797.00,3.00
Brave,13-Jul,17848389.00,-0.42,5262.00,202749186.00,4.00
Brave,20-Jul,10275333.00,-0.42,3544.00,213024519.00,5.00
Brave,27-Jul,7409521.00,-0.28,2905.00,220434040.00,6.00
Brave,3-Aug,5008826.00,-0.32,2660.00,225442866.00,7.00
Brave,10-Aug,2862652.00,-0.43,2579.00,228305518.00,8.00
Brave,17-Aug,1266748.00,-0.56,2199.00,229572266.00,9.00
Brave,24-Aug,801911.00,-0.37,1774.00,230374177.00,10.00
Brave,31-Aug,2303215.00,1.87,1348.00,232677392.00,11.00
Brave,7-Sep,880855.00,-0.62,919.00,233558247.00,12.00
Brave,28-Sep,210377.00,-,1845.00,233768624.00,15.00
Brave,5-Oct,225116.00,0.07,1845.00,233993740.00,16.00
Brave,12-Oct,629392.00,1.80,2280.00,234623132.00,17.00
Brave,19-Oct,540530.00,-0.14,1951.00,235163662.00,18.00
Brave,26-Oct,380976.00,-0.30,1482.00,235544638.00,19.00
Brave,2-Nov,428889.00,0.13,1695.00,235973527.00,20.00
Brave,9-Nov,422787.00,-0.01,1769.00,236396314.00,21.00
Brave,16-Nov,360364.00,-0.15,1638.00,236756678.00,22.00
Brave,23-Nov,217542.00,-0.40,1145.00,236974220.00,23.00
Brave,30-Nov,119045.00,-0.45,658.00,237093265.00,24.00
Brave,7-Dec,78880.00,-0.34,522.00,237172145.00,25.00
Brave,14-Dec,57428.00,-0.27,499.00,237229573.00,26.00
Brave,21-Dec,17415.00,-0.70,447.00,237246988.00,27.00
Brave,28-Dec,22210.00,0.28,569.00,237269198.00,28.00
Brave,4-Jan,9934.00,-0.55,382.00,237279132.00,29.00
Brave,11-Jan,4075.00,-0.59,291.00,237283207.00,30.00
Adoration,8-May,58141.00,-,5814.00,58141.00,1.00
Adoration,15-May,53932.00,-0.07,3371.00,112073.00,2.00
Adoration,22-May,36040.00,-0.33,2002.00,148113.00,3.00
Adoration,29-May,26394.00,-0.27,1466.00,174507.00,4.00
Adoration,5-Jun,22590.00,-0.14,1130.00,197097.00,5.00
Adoration,12-Jun,12260.00,-0.46,1022.00,209357.00,6.00
Adoration,19-Jun,11292.00,-0.08,869.00,220649.00,7.00
Adoration,26-Jun,12165.00,0.08,936.00,232814.00,8.00
Adoration,3-Jul,2377.00,-0.81,594.00,235191.00,9.00
Adoration,10-Jul,1004.00,-0.58,251.00,236195.00,10.00
Adoration,17-Jul,9325.00,8.29,1166.00,245520.00,11.00
Adoration,24-Jul,13561.00,0.45,848.00,259081.00,12.00
Adoration,31-Jul,8113.00,-0.40,1014.00,267194.00,13.00
Adoration,7-Aug,6109.00,-0.25,611.00,273303.00,14.00
Adoration,14-Aug,5391.00,-0.12,539.00,278694.00,15.00
Adoration,21-Aug,1606.00,-0.70,100.00,280300.00,16.00
Adoration,28-Aug,1912.00,0.19,637.00,282212.00,17.00
Adoration,4-Sep,1016.00,-0.47,508.00,283228.00,18.00
Adoration,11-Sep,2720.00,1.68,680.00,285948.00,19.00
Adoration,18-Sep,2977.00,0.09,425.00,288925.00,20.00
Adoration,25-Sep,3465.00,0.16,866.00,292390.00,21.00
Adoration,2-Oct,985.00,-0.72,493.00,293375.00,22.00
Adoration,9-Oct,869.00,-0.12,435.00,294244.00,23.00
The Drop,12-Sep,5639701.00,-,6971.00,5639701.00,1.00
The Drop,19-Sep,2956021.00,-0.48,2480.00,8595722.00,2.00
The Drop,26-Sep,1528519.00,-0.48,1351.00,10124241.00,3.00
The Drop,3-Oct,406579.00,-0.73,948.00,10530820.00,4.00
The Drop,10-Oct,110207.00,-0.73,1070.00,10641027.00,5.00
The Drop,17-Oct,39666.00,-0.64,922.00,10680693.00,6.00
The Drop,24-Oct,18699.00,-0.53,668.00,10699392.00,7.00
The Drop,31-Oct,15928.00,-0.15,937.00,10715320.00,8.00
The Drop,7-Nov,9069.00,-0.43,1008.00,10724389.00,9.00
She's the Man,17-Mar,13047635.00,-,4974.00,13047635.00,1.00
She's the Man,24-Mar,9145671.00,-0.30,3476.00,22193306.00,2.00
She's the Man,31-Mar,5447514.00,-0.40,2135.00,27640820.00,3.00
She's the Man,7-Apr,3213716.00,-0.41,1586.00,30854536.00,4.00
She's the Man,14-Apr,1425999.00,-0.56,1357.00,32280535.00,5.00
She's the Man,21-Apr,506571.00,-0.65,1151.00,32787106.00,6.00
She's the Man,28-Apr,180220.00,-0.64,801.00,32967326.00,7.00
She's the Man,5-May,86771.00,-0.52,705.00,33054097.00,8.00
She's the Man,12-May,294328.00,2.39,1074.00,33348425.00,9.00
She's the Man,19-May,191748.00,-0.35,864.00,33540173.00,10.00
She's the Man,26-May,200960.00,0.05,1010.00,33741133.00,11.00
Daddy's Home,25-Dec,64684278.00,-,19775.00,64684278.00,1.00
Daddy's Home,1-Jan,36629298.00,-0.43,10960.00,101313576.00,2.00
Daddy's Home,8-Jan,18642526.00,-0.49,5352.00,119956102.00,3.00
Daddy's Home,15-Jan,13554163.00,-0.27,4080.00,133510265.00,4.00
Daddy's Home,22-Jan,6470078.00,-0.52,2320.00,139980343.00,5.00
Daddy's Home,29-Jan,3779613.00,-0.42,2200.00,143759956.00,6.00
Daddy's Home,5-Feb,1905668.00,-0.50,1872.00,145665624.00,7.00
Daddy's Home,12-Feb,1453341.00,-0.24,2732.00,147118965.00,8.00
Daddy's Home,19-Feb,730052.00,-0.50,1789.00,147849017.00,9.00
Daddy's Home,26-Feb,680688.00,-0.07,1845.00,148529705.00,10.00
Daddy's Home,4-Mar,449947.00,-0.34,1573.00,148979652.00,11.00
Daddy's Home,11-Mar,398585.00,-0.11,1718.00,149378237.00,12.00
Daddy's Home,18-Mar,546406.00,0.37,2046.00,149924643.00,13.00
Daddy's Home,25-Mar,263847.00,-0.52,1268.00,150188490.00,14.00
Daddy's Home,1-Apr,168647.00,-0.36,1061.00,150357137.00,15.00
Let Me In,1-Oct,6723801.00,-,3329.00,6723801.00,1.00
Let Me In,8-Oct,3492214.00,-0.48,1710.00,10216015.00,2.00
Let Me In,15-Oct,1143137.00,-0.67,944.00,11359152.00,3.00
Let Me In,22-Oct,370711.00,-0.68,723.00,11729863.00,4.00
Let Me In,29-Oct,237237.00,-0.36,628.00,11967100.00,5.00
Let Me In,5-Nov,45213.00,-0.81,476.00,12012313.00,6.00
Let Me In,12-Nov,80225.00,0.77,561.00,12092538.00,7.00
Let Me In,19-Nov,30226.00,-0.62,975.00,12122764.00,8.00
Let Me In,26-Nov,8921.00,-0.71,288.00,12131685.00,9.00
Let Me In,3-Dec,3250.00,-0.64,295.00,12134935.00,10.00
Never Back Down,14-Mar,11963111.00,-,4384.00,11963111.00,1.00
Never Back Down,21-Mar,6926982.00,-0.42,2538.00,18890093.00,2.00
Never Back Down,28-Mar,3071928.00,-0.56,1644.00,21962021.00,3.00
Never Back Down,4-Apr,1460297.00,-0.53,1208.00,23422318.00,4.00
Never Back Down,11-Apr,629773.00,-0.57,883.00,24052091.00,5.00
Never Back Down,18-Apr,214330.00,-0.66,722.00,24266421.00,6.00
Never Back Down,25-Apr,157197.00,-0.27,741.00,24423618.00,7.00
Never Back Down,2-May,192177.00,0.22,886.00,24615795.00,8.00
Never Back Down,9-May,92476.00,-0.52,771.00,24708271.00,9.00
Never Back Down,16-May,75354.00,-0.19,1256.00,24783625.00,10.00
Never Back Down,23-May,40278.00,-0.47,1918.00,24823903.00,11.00
Never Back Down,30-May,27019.00,-0.33,3377.00,24850922.00,12.00
The Brothers Grimsby,11-Mar,4512670.00,-,2019.00,4512670.00,1.00
The Brothers Grimsby,18-Mar,2099001.00,-0.54,939.00,6611671.00,2.00
The Brothers Grimsby,25-Mar,184176.00,-0.91,930.00,6795847.00,3.00
The Brothers Grimsby,1-Apr,50281.00,-0.73,1006.00,6846128.00,4.00
The Brothers Grimsby,8-Apr,28709.00,-0.43,463.00,6874837.00,5.00
Moon,12-Jun,213611.00,-,26701.00,213611.00,1.00
Moon,19-Jun,270228.00,0.27,12868.00,483839.00,2.00
Moon,26-Jun,198857.00,-0.26,9469.00,682696.00,3.00
Moon,3-Jul,427882.00,1.15,9104.00,1110578.00,4.00
Moon,10-Jul,1018020.00,1.38,4122.00,2128598.00,5.00
Moon,17-Jul,850508.00,-0.17,3375.00,2979106.00,6.00
Moon,24-Jul,660830.00,-0.22,3288.00,3639936.00,7.00
Moon,31-Jul,447599.00,-0.32,2307.00,4087535.00,8.00
Moon,7-Aug,274283.00,-0.39,1973.00,4361818.00,9.00
Moon,14-Aug,156503.00,-0.43,1565.00,4518321.00,10.00
Moon,21-Aug,92371.00,-0.41,1301.00,4610692.00,11.00
Moon,28-Aug,65930.00,-0.29,1346.00,4676622.00,12.00
Moon,4-Sep,73075.00,0.11,1782.00,4749697.00,13.00
Moon,11-Sep,55549.00,-0.24,1424.00,4805246.00,14.00
Moon,18-Sep,38424.00,-0.31,1130.00,4843670.00,15.00
Moon,25-Sep,31997.00,-0.17,1185.00,4875667.00,16.00
Moon,2-Oct,22795.00,-0.29,1900.00,4898462.00,17.00
Moon,9-Oct,24729.00,0.09,1455.00,4923191.00,18.00
Moon,16-Oct,27899.00,0.13,1116.00,4951090.00,19.00
Moon,23-Oct,16098.00,-0.42,1342.00,4967188.00,20.00
Moon,30-Oct,28177.00,0.75,1044.00,4995365.00,21.00
Moon,6-Nov,13560.00,-0.52,904.00,5008925.00,22.00
Moon,13-Nov,1238.00,-0.91,619.00,5010163.00,23.00
Megamind,5-Nov,59702174.00,-,15137.00,59702174.00,1.00
Megamind,12-Nov,33598424.00,-0.44,8508.00,93300598.00,2.00
Megamind,19-Nov,24342558.00,-0.28,7136.00,117643156.00,3.00
Megamind,26-Nov,14031154.00,-0.42,4114.00,131674310.00,4.00
Megamind,3-Dec,6017828.00,-0.57,1897.00,137692138.00,5.00
Megamind,10-Dec,3258824.00,-0.46,1344.00,140950962.00,6.00
Megamind,17-Dec,1378537.00,-0.58,1345.00,142329499.00,7.00
Megamind,24-Dec,1231579.00,-0.11,1612.00,143561078.00,8.00
Megamind,31-Dec,838434.00,-0.32,1097.00,144399512.00,9.00
Megamind,7-Jan,355573.00,-0.58,948.00,144755085.00,10.00
Megamind,14-Jan,1014594.00,1.85,2975.00,145769679.00,11.00
Megamind,21-Jan,698630.00,-0.31,2183.00,146468309.00,12.00
Megamind,28-Jan,610795.00,-0.13,2036.00,147079104.00,13.00
Megamind,4-Feb,475788.00,-0.22,1641.00,147554892.00,14.00
Megamind,11-Feb,417481.00,-0.12,1718.00,147972373.00,15.00
Megamind,18-Feb,443480.00,0.06,2072.00,148415853.00,16.00
Gangster Squad,11-Jan,23110060.00,-,7448.00,23110060.00,1.00
Gangster Squad,18-Jan,12336807.00,-0.47,3976.00,35446867.00,2.00
Gangster Squad,25-Jan,5802191.00,-0.53,2240.00,41249058.00,3.00
Gangster Squad,1-Feb,2684782.00,-0.54,1652.00,43933840.00,4.00
Gangster Squad,8-Feb,1210711.00,-0.55,1285.00,45144551.00,5.00
Gangster Squad,15-Feb,310512.00,-0.74,1479.00,45455063.00,6.00
Gangster Squad,22-Feb,206102.00,-0.34,1020.00,45661165.00,7.00
Gangster Squad,1-Mar,138591.00,-0.33,1004.00,45799756.00,8.00
Gangster Squad,8-Mar,87342.00,-0.37,970.00,45887098.00,9.00
Gangster Squad,15-Mar,51162.00,-0.41,1023.00,45938260.00,10.00
Gangster Squad,22-Mar,39400.00,-0.23,788.00,45977660.00,11.00
Gangster Squad,29-Mar,23243.00,-0.41,465.00,46000903.00,12.00
He's Just Not That Into You,6-Feb,35468468.00,-,11171.00,35468468.00,1.00
He's Just Not That Into You,13-Feb,26074208.00,-0.27,8212.00,61542676.00,2.00
He's Just Not That Into You,20-Feb,11107240.00,-0.57,3642.00,72649916.00,3.00
He's Just Not That Into You,27-Feb,7977341.00,-0.28,2791.00,80627257.00,4.00
He's Just Not That Into You,6-Mar,5471518.00,-0.31,2238.00,86098775.00,5.00
He's Just Not That Into You,13-Mar,4195607.00,-0.23,2220.00,90294382.00,6.00
He's Just Not That Into You,20-Mar,1743178.00,-0.59,1339.00,92037560.00,7.00
He's Just Not That Into You,27-Mar,656022.00,-0.62,1296.00,92693582.00,8.00
He's Just Not That Into You,3-Apr,306956.00,-0.53,1176.00,93000538.00,9.00
He's Just Not That Into You,10-Apr,201349.00,-0.34,1291.00,93201887.00,10.00
He's Just Not That Into You,17-Apr,290639.00,0.44,944.00,93492526.00,11.00
He's Just Not That Into You,24-Apr,185768.00,-0.36,801.00,93678294.00,12.00
He's Just Not That Into You,1-May,105800.00,-0.43,696.00,93784094.00,13.00
He's Just Not That Into You,8-May,75581.00,-0.29,734.00,93859675.00,14.00
He's Just Not That Into You,15-May,47672.00,-0.37,757.00,93907347.00,15.00
He's Just Not That Into You,22-May,21853.00,-0.54,993.00,93929200.00,16.00
He's Just Not That Into You,29-May,8253.00,-0.62,550.00,93937453.00,17.00
He's Just Not That Into You,5-Jun,12060.00,0.46,548.00,93949513.00,18.00
He's Just Not That Into You,12-Jun,4140.00,-0.66,197.00,93953653.00,19.00
Kung Fu Panda 3,29-Jan,48050957.00,-,12149.00,48050957.00,1.00
Kung Fu Panda 3,5-Feb,26211430.00,-0.46,6574.00,74262387.00,2.00
Kung Fu Panda 3,12-Feb,30342197.00,0.16,7893.00,104604584.00,3.00
Kung Fu Panda 3,19-Feb,14850775.00,-0.51,4307.00,119455359.00,4.00
Kung Fu Panda 3,26-Feb,10851474.00,-0.27,3292.00,130306833.00,5.00
Kung Fu Panda 3,4-Mar,4451035.00,-0.59,1649.00,134757868.00,6.00
Kung Fu Panda 3,11-Mar,2655646.00,-0.40,2252.00,137413515.00,7.00
Kung Fu Panda 3,18-Mar,1441543.00,-0.46,2005.00,138855057.00,8.00
Kung Fu Panda 3,25-Mar,948156.00,-0.34,1975.00,139803213.00,9.00
Kung Fu Panda 3,1-Apr,704400.00,-0.26,1779.00,140507613.00,10.00
Kung Fu Panda 3,8-Apr,533224.00,-0.24,1564.00,141040837.00,11.00
Kung Fu Panda 3,15-Apr,339358.00,-0.36,1158.00,141380195.00,12.00
Kung Fu Panda 3,22-Apr,343142.00,0.01,1257.00,141723337.00,13.00
Kung Fu Panda 3,29-Apr,322613.00,-0.06,1250.00,142045950.00,14.00
Kung Fu Panda 3,6-May,237458.00,-0.26,994.00,142283408.00,15.00
Kung Fu Panda 3,13-May,248064.00,0.05,1148.00,142531472.00,16.00
Kung Fu Panda 3,20-May,303897.00,0.23,1388.00,142835369.00,17.00
Kung Fu Panda 3,27-May,378388.00,0.25,1961.00,143213757.00,18.00
Kung Fu Panda 3,3-Jun,103171.00,-0.73,770.00,143316928.00,19.00
Kung Fu Panda 3,10-Jun,63273.00,-0.39,719.00,143380201.00,20.00
Kung Fu Panda 3,17-Jun,42490.00,-0.33,802.00,143422691.00,21.00
Kung Fu Panda 3,24-Jun,44906.00,0.06,955.00,143467597.00,22.00
Kung Fu Panda 3,1-Jul,30033.00,-0.33,1036.00,143497630.00,23.00
Kung Fu Panda 3,8-Jul,20221.00,-0.33,879.00,143517851.00,24.00
Kung Fu Panda 3,15-Jul,10768.00,-0.47,598.00,143528619.00,25.00
Winter's Bone,11-Jun,123012.00,-,30753.00,123012.00,1.00
Winter's Bone,18-Jun,503941.00,3.10,12922.00,626953.00,2.00
Winter's Bone,25-Jun,654938.00,0.30,9356.00,1281891.00,3.00
Winter's Bone,2-Jul,774069.00,0.18,9326.00,2055960.00,4.00
Winter's Bone,9-Jul,660712.00,-0.15,6233.00,2716672.00,5.00
Winter's Bone,16-Jul,517314.00,-0.22,4275.00,3233986.00,6.00
Winter's Bone,23-Jul,474579.00,-0.08,3679.00,3708565.00,7.00
Winter's Bone,30-Jul,473685.00,0.00,3408.00,4182250.00,8.00
Winter's Bone,6-Aug,449240.00,-0.05,3186.00,4631490.00,9.00
Winter's Bone,13-Aug,337235.00,-0.25,2480.00,4968725.00,10.00
Winter's Bone,20-Aug,316471.00,-0.06,2416.00,5285196.00,11.00
Winter's Bone,27-Aug,206009.00,-0.35,1731.00,5491205.00,12.00
Winter's Bone,3-Sep,181761.00,-0.12,2020.00,5672966.00,13.00
Winter's Bone,10-Sep,191155.00,0.05,1648.00,5864121.00,14.00
Winter's Bone,17-Sep,129192.00,-0.32,1254.00,5993313.00,15.00
Winter's Bone,24-Sep,84127.00,-0.35,1026.00,6077440.00,16.00
Winter's Bone,1-Oct,67454.00,-0.20,865.00,6144894.00,17.00
Winter's Bone,8-Oct,34715.00,-0.49,609.00,6179609.00,18.00
Winter's Bone,15-Oct,17390.00,-0.50,470.00,6196999.00,19.00
Winter's Bone,22-Oct,7697.00,-0.56,453.00,6204696.00,20.00
Winter's Bone,29-Oct,9246.00,0.20,841.00,6213942.00,21.00
Winter's Bone,5-Nov,5996.00,-0.35,600.00,6219938.00,22.00
Winter's Bone,12-Nov,4469.00,-0.26,447.00,6224407.00,23.00
Winter's Bone,19-Nov,1312.00,-0.71,328.00,6225719.00,24.00
Winter's Bone,26-Nov,1054.00,-0.20,527.00,6226773.00,25.00
Winter's Bone,3-Dec,2946.00,1.80,1473.00,6229719.00,26.00
Winter's Bone,10-Dec,4110.00,0.40,1370.00,6233829.00,27.00
Winter's Bone,17-Dec,6623.00,0.61,1656.00,6240452.00,28.00
Winter's Bone,24-Dec,2996.00,-0.55,599.00,6243448.00,29.00
Winter's Bone,31-Dec,6175.00,1.06,3088.00,6249623.00,30.00
Winter's Bone,7-Jan,7403.00,0.20,1234.00,6257026.00,31.00
Winter's Bone,14-Jan,10044.00,0.36,1674.00,6267070.00,32.00
Winter's Bone,21-Jan,11225.00,0.12,1403.00,6278295.00,33.00
Winter's Bone,28-Jan,40497.00,2.61,1500.00,6318792.00,34.00
Winter's Bone,4-Feb,56957.00,0.41,1675.00,6375749.00,35.00
Winter's Bone,11-Feb,28028.00,-0.51,1078.00,6403777.00,36.00
Winter's Bone,18-Feb,27186.00,-0.03,1359.00,6430963.00,37.00
Winter's Bone,25-Feb,79864.00,1.94,592.00,6510827.00,38.00
Winter's Bone,4-Mar,12041.00,-0.85,926.00,6522868.00,39.00
Winter's Bone,11-Mar,6663.00,-0.45,740.00,6529531.00,40.00
Winter's Bone,18-Mar,975.00,-0.85,244.00,6530506.00,41.00
Winter's Bone,25-Mar,202.00,-0.79,202.00,6530708.00,42.00
Winter's Bone,1-Apr,313.00,0.55,104.00,6531021.00,43.00
Winter's Bone,8-Apr,296.00,-0.05,148.00,6531317.00,44.00
Winter's Bone,15-Apr,186.00,-0.37,93.00,6531503.00,45.00
Horrible Bosses,8-Jul,42372139.00,-,13938.00,42372139.00,1.00
Horrible Bosses,15-Jul,28310245.00,-0.33,9033.00,70682384.00,2.00
Horrible Bosses,22-Jul,18419168.00,-0.35,5934.00,89101552.00,3.00
Horrible Bosses,29-Jul,11440611.00,-0.38,4558.00,100542163.00,4.00
Horrible Bosses,5-Aug,7022483.00,-0.39,3468.00,107564646.00,5.00
Horrible Bosses,12-Aug,3731000.00,-0.47,2788.00,111295646.00,6.00
Horrible Bosses,19-Aug,1880259.00,-0.50,2490.00,113175905.00,7.00
Horrible Bosses,26-Aug,978743.00,-0.48,2105.00,114154648.00,8.00
Horrible Bosses,2-Sep,1055307.00,0.08,2501.00,115209955.00,9.00
Horrible Bosses,9-Sep,849171.00,-0.20,1688.00,116059126.00,10.00
Horrible Bosses,16-Sep,617645.00,-0.27,1404.00,116676771.00,11.00
Horrible Bosses,23-Sep,375418.00,-0.39,1199.00,117052189.00,12.00
Horrible Bosses,30-Sep,234859.00,-0.37,1058.00,117287048.00,13.00
Horrible Bosses,7-Oct,143939.00,-0.39,1014.00,117430987.00,14.00
Horrible Bosses,14-Oct,75272.00,-0.48,886.00,117506259.00,15.00
Horrible Bosses,21-Oct,32300.00,-0.57,646.00,117538559.00,16.00
Mommy,12-Sep,48030.00,-,-,48029.00,0.00
Mommy,19-Sep,771670.00,15.07,12446.00,819699.00,1.00
Mommy,26-Sep,477999.00,-0.38,6829.00,1297699.00,2.00
Mommy,3-Oct,597944.00,0.25,7204.00,1895643.00,3.00
Mommy,10-Oct,415622.00,-0.31,5195.00,2311265.00,4.00
Mommy,17-Oct,333139.00,-0.20,4759.00,2644405.00,5.00
Mommy,24-Oct,200522.00,-0.40,3856.00,2844926.00,6.00
Mommy,31-Oct,152228.00,-0.24,3045.00,2997154.00,7.00
Mommy,7-Nov,110692.00,-0.27,2838.00,3107846.00,8.00
Mommy,14-Nov,65401.00,-0.41,1721.00,3173247.00,9.00
Mommy,21-Nov,45114.00,-0.31,1735.00,3218360.00,10.00
Mommy,28-Nov,24128.00,-0.47,1856.00,3242488.00,11.00
Mommy,5-Dec,20950.00,-0.13,1048.00,3263439.00,12.00
Mommy,12-Dec,17020.00,-0.19,1309.00,3280459.00,13.00
Mommy,19-Dec,7641.00,-0.55,1910.00,3288100.00,14.00
Mommy,26-Dec,12956.00,0.70,3239.00,3301057.00,15.00
Mommy,2-Jan,11510.00,-0.11,2302.00,3312566.00,16.00
Mommy,9-Jan,11960.00,0.04,1196.00,3324525.00,17.00
Mommy,16-Jan,12761.00,0.07,1276.00,3337287.00,18.00
Mommy,23-Jan,37455.00,1.94,3746.00,3374742.00,19.00
Mommy,30-Jan,52340.00,0.40,1939.00,3427082.00,20.00
Mommy,6-Feb,44191.00,-0.16,2104.00,3471273.00,21.00
Mommy,13-Feb,10392.00,-0.77,1039.00,3481665.00,22.00
Mommy,20-Feb,4553.00,-0.56,759.00,3486218.00,23.00
Mommy,27-Feb,4265.00,-0.06,853.00,3490483.00,24.00
Mommy,6-Mar,1670.00,-0.61,334.00,3492153.00,25.00
Mommy,13-Mar,1917.00,0.15,383.00,3494070.00,26.00
Hellboy II: The Golden Army,11-Jul,46409070.00,-,14485.00,46409070.00,1.00
Hellboy II: The Golden Army,18-Jul,14550550.00,-0.69,4530.00,60959620.00,2.00
Hellboy II: The Golden Army,25-Jul,7786190.00,-0.47,2580.00,68745810.00,3.00
Hellboy II: The Golden Army,1-Aug,3538870.00,-0.55,2991.00,72284680.00,4.00
