Movie_Name,Date,Weekly_Gross,Percentage_Change,Avg,Gross_to_Date,Week_Number
Dawn of the Planet of the Apes,11-Jul,102952844.00,-,25952.00,102952844.00,1.00
Dawn of the Planet of the Apes,18-Jul,52735785.00,-0.49,13287.00,155688629.00,2.00
Dawn of the Planet of the Apes,25-Jul,24941044.00,-0.53,6800.00,180629673.00,3.00
Dawn of the Planet of the Apes,1-Aug,12803951.00,-0.49,3900.00,193433624.00,4.00
Dawn of the Planet of the Apes,8-Aug,6478736.00,-0.49,3500.00,199912360.00,5.00
Dawn of the Planet of the Apes,15-Aug,2948610.00,-0.55,2336.00,202860970.00,6.00
Dawn of the Planet of the Apes,22-Aug,1559021.00,-0.47,2490.00,204419991.00,7.00
Dawn of the Planet of the Apes,29-Aug,1286543.00,-0.18,2749.00,205706534.00,8.00
Dawn of the Planet of the Apes,5-Sep,728945.00,-0.43,1740.00,206435479.00,9.00
Dawn of the Planet of the Apes,12-Sep,561114.00,-0.23,1554.00,206996593.00,10.00
Dawn of the Planet of the Apes,19-Sep,370944.00,-0.34,1354.00,207367537.00,11.00
Dawn of the Planet of the Apes,26-Sep,322349.00,-0.13,1389.00,207689886.00,12.00
Dawn of the Planet of the Apes,3-Oct,253459.00,-0.21,1267.00,207943345.00,13.00
Dawn of the Planet of the Apes,10-Oct,224881.00,-0.11,1242.00,208168226.00,14.00
Dawn of the Planet of the Apes,17-Oct,135517.00,-0.40,910.00,208303743.00,15.00
Dawn of the Planet of the Apes,24-Oct,81078.00,-0.40,737.00,208384821.00,16.00
Dawn of the Planet of the Apes,31-Oct,59766.00,-0.26,672.00,208444587.00,17.00
Dawn of the Planet of the Apes,7-Nov,46254.00,-0.23,734.00,208490841.00,18.00
Dawn of the Planet of the Apes,14-Nov,31511.00,-0.32,584.00,208522352.00,19.00
Dawn of the Planet of the Apes,21-Nov,15035.00,-0.52,557.00,208537387.00,20.00
Dawn of the Planet of the Apes,28-Nov,8202.00,-0.45,547.00,208545589.00,21.00
Tropic Thunder,8-Aug,11032792.00,-,3324.00,11032792.00,0.00
Tropic Thunder,15-Aug,38534928.00,2.49,11610.00,49567720.00,1.00
Tropic Thunder,22-Aug,22766104.00,-0.41,6792.00,72333824.00,2.00
Tropic Thunder,29-Aug,16977095.00,-0.25,4888.00,89310919.00,3.00
Tropic Thunder,5-Sep,9479745.00,-0.44,2751.00,98790664.00,4.00
Tropic Thunder,12-Sep,5458817.00,-0.42,1865.00,104249481.00,5.00
Tropic Thunder,19-Sep,3334234.00,-0.39,1429.00,107583715.00,6.00
Tropic Thunder,26-Sep,1561854.00,-0.53,1154.00,109145569.00,7.00
Tropic Thunder,3-Oct,435428.00,-0.72,898.00,109580997.00,8.00
Tropic Thunder,10-Oct,205871.00,-0.53,823.00,109786868.00,9.00
Tropic Thunder,17-Oct,121376.00,-0.41,678.00,109908244.00,10.00
Tropic Thunder,24-Oct,240493.00,0.98,1055.00,110148737.00,11.00
Tropic Thunder,31-Oct,172083.00,-0.28,782.00,110320820.00,12.00
Tropic Thunder,7-Nov,140487.00,-0.18,851.00,110461307.00,13.00
The Conjuring 2,10-Jun,56175086.00,-,16804.00,56175086.00,1.00
The Conjuring 2,17-Jun,23026348.00,-0.59,6861.00,79201434.00,2.00
The Conjuring 2,24-Jun,12232104.00,-0.47,4033.00,91433538.00,3.00
The Conjuring 2,1-Jul,6194794.00,-0.49,3085.00,97628332.00,4.00
The Conjuring 2,8-Jul,2623329.00,-0.58,2494.00,100251661.00,5.00
The Conjuring 2,15-Jul,1306211.00,-0.50,2308.00,101557872.00,6.00
The Conjuring 2,22-Jul,389952.00,-0.70,1659.00,101947824.00,7.00
The Conjuring 2,29-Jul,268595.00,-0.31,1101.00,102216419.00,8.00
The Conjuring 2,5-Aug,145623.00,-0.46,877.00,102362042.00,9.00
The Conjuring 2,12-Aug,78288.00,-0.46,967.00,102440330.00,10.00
The Conjuring 2,19-Aug,29678.00,-0.62,707.00,102470008.00,11.00
Ant-Man,17-Jul,81310529.00,-,21087.00,81310529.00,1.00
Ant-Man,24-Jul,38218390.00,-0.53,9881.00,119528919.00,2.00
Ant-Man,31-Jul,20081627.00,-0.48,6045.00,139610546.00,3.00
Ant-Man,7-Aug,12439707.00,-0.38,4275.00,152050253.00,4.00
Ant-Man,14-Aug,8386117.00,-0.33,3637.00,160436370.00,5.00
Ant-Man,21-Aug,5696156.00,-0.32,2825.00,166132526.00,6.00
Ant-Man,28-Aug,4170174.00,-0.27,2468.00,170302700.00,7.00
Ant-Man,4-Sep,4224421.00,0.01,2766.00,174527121.00,8.00
Ant-Man,11-Sep,2123725.00,-0.50,1568.00,176650846.00,9.00
Ant-Man,18-Sep,1228410.00,-0.42,1257.00,177879256.00,10.00
Ant-Man,25-Sep,473822.00,-0.61,993.00,178353078.00,11.00
Ant-Man,2-Oct,184083.00,-0.61,944.00,178537161.00,12.00
Ant-Man,9-Oct,142790.00,-0.22,1027.00,178679951.00,13.00
Ant-Man,16-Oct,100183.00,-0.30,1012.00,178780134.00,14.00
Ant-Man,23-Oct,314810.00,2.14,1640.00,179094944.00,15.00
Ant-Man,30-Oct,245129.00,-0.22,1277.00,179340073.00,16.00
Ant-Man,6-Nov,264537.00,0.08,1462.00,179604610.00,17.00
Ant-Man,13-Nov,184918.00,-0.30,1149.00,179789528.00,18.00
Ant-Man,20-Nov,169500.00,-0.08,1161.00,179959028.00,19.00
Ant-Man,27-Nov,133393.00,-0.21,1018.00,180092421.00,20.00
Ant-Man,4-Dec,65456.00,-0.51,618.00,180157877.00,21.00
Ant-Man,11-Dec,44286.00,-0.32,624.00,180202163.00,22.00
Bridget Jones's Baby,16-Sep,11937675.00,-,4078.00,11937675.00,1.00
Bridget Jones's Baby,23-Sep,6714060.00,-0.44,3275.00,18651735.00,2.00
Bridget Jones's Baby,30-Sep,3308960.00,-0.51,1610.00,21960695.00,3.00
Bridget Jones's Baby,7-Oct,1289890.00,-0.61,1410.00,23250585.00,4.00
Bridget Jones's Baby,14-Oct,524555.00,-0.59,1345.00,23775140.00,5.00
Bridget Jones's Baby,21-Oct,225065.00,-0.57,1309.00,24000205.00,6.00
Bridget Jones's Baby,28-Oct,139600.00,-0.38,1058.00,24139805.00,7.00
Bridget Jones's Baby,4-Nov,60235.00,-0.57,1004.00,24200040.00,8.00
Bridget Jones's Baby,11-Nov,35450.00,-0.41,886.00,24235490.00,9.00
Bridget Jones's Baby,18-Nov,11710.00,-0.67,532.00,24247200.00,10.00
Bridget Jones's Baby,25-Nov,2480.00,-0.79,354.00,24249680.00,11.00
Bridget Jones's Baby,2-Dec,1410.00,-0.43,353.00,24251090.00,12.00
Bridget Jones's Baby,9-Dec,1330.00,-0.06,443.00,24252420.00,13.00
Cinderella,13-Mar,87549134.00,-,22770.00,87549134.00,1.00
Cinderella,20-Mar,44958395.00,-0.49,11684.00,132507529.00,2.00
Cinderella,27-Mar,24453589.00,-0.46,6410.00,156961118.00,3.00
Cinderella,3-Apr,16587608.00,-0.32,4873.00,173548726.00,4.00
Cinderella,10-Apr,8904287.00,-0.46,2944.00,182453013.00,5.00
Cinderella,17-Apr,5341417.00,-0.40,2213.00,187794430.00,6.00
Cinderella,24-Apr,3498940.00,-0.35,1733.00,191293370.00,7.00
Cinderella,1-May,3299049.00,-0.06,2338.00,194592419.00,8.00
Cinderella,8-May,2007132.00,-0.39,1941.00,196599551.00,9.00
Cinderella,15-May,842895.00,-0.58,1315.00,197442446.00,10.00
Cinderella,22-May,665399.00,-0.21,1869.00,198107845.00,11.00
Cinderella,29-May,371039.00,-0.44,1490.00,198478884.00,12.00
Cinderella,5-Jun,539328.00,0.45,1786.00,199018212.00,13.00
Cinderella,12-Jun,470381.00,-0.13,1558.00,199488593.00,14.00
Cinderella,19-Jun,536920.00,0.14,1952.00,200025513.00,15.00
Cinderella,26-Jun,447076.00,-0.17,2202.00,200472589.00,16.00
Cinderella,3-Jul,211878.00,-0.53,1211.00,200684467.00,17.00
Cinderella,10-Jul,116892.00,-0.45,920.00,200801359.00,18.00
Cinderella,17-Jul,93750.00,-0.20,901.00,200895109.00,19.00
Cinderella,24-Jul,54049.00,-0.42,772.00,200949158.00,20.00
Cinderella,31-Jul,65397.00,0.21,1022.00,201014555.00,21.00
Cinderella,7-Aug,32267.00,-0.51,621.00,201046822.00,22.00
Cinderella,14-Aug,26644.00,-0.17,592.00,201073466.00,23.00
Cinderella,21-Aug,18224.00,-0.32,521.00,201091690.00,24.00
Cinderella,28-Aug,24520.00,0.35,721.00,201116210.00,25.00
Cinderella,4-Sep,23846.00,-0.03,795.00,201140056.00,26.00
Cinderella,11-Sep,11297.00,-0.53,435.00,201151353.00,27.00
Love,30-Oct,70246.00,-,35123.00,70246.00,1.00
Love,6-Nov,79590.00,0.13,3184.00,149836.00,2.00
Love,13-Nov,38638.00,-0.52,2760.00,188474.00,3.00
Love,20-Nov,20425.00,-0.47,2918.00,208899.00,4.00
Love,27-Nov,32088.00,0.57,4584.00,241570.00,5.00
Love,4-Dec,8096.00,-0.75,2024.00,249083.00,6.00
Billy Lynn's Long Halftime Walk,11-Nov,156611.00,-,78306.00,156611.00,1.00
Billy Lynn's Long Halftime Walk,18-Nov,1225954.00,6.83,1042.00,1382565.00,2.00
Billy Lynn's Long Halftime Walk,25-Nov,310399.00,-0.75,264.00,1692964.00,3.00
Billy Lynn's Long Halftime Walk,2-Dec,40350.00,-0.87,538.00,1733314.00,4.00
Billy Lynn's Long Halftime Walk,9-Dec,5163.00,-0.87,323.00,1738477.00,5.00
Crimson Peak,16-Oct,16890775.00,-,5660.00,16890775.00,1.00
Crimson Peak,23-Oct,7745205.00,-0.54,2590.00,24635980.00,2.00
Crimson Peak,30-Oct,4033825.00,-0.48,1910.00,28669805.00,3.00
Crimson Peak,6-Nov,1668235.00,-0.59,1475.00,30338040.00,4.00
Crimson Peak,13-Nov,639865.00,-0.62,1205.00,30977905.00,5.00
Crimson Peak,20-Nov,112415.00,-0.82,611.00,31090320.00,6.00
Drive ,16-Sep,15653375.00,-,5424.00,15653375.00,1.00
Drive ,23-Sep,8059940.00,-0.49,2775.00,23713314.00,2.00
Drive ,30-Sep,4552007.00,-0.44,2306.00,28265322.00,3.00
Drive ,7-Oct,2731984.00,-0.40,2054.00,30997306.00,4.00
Drive ,14-Oct,1583143.00,-0.42,2252.00,32580449.00,5.00
Drive ,21-Oct,873025.00,-0.45,2379.00,33453474.00,6.00
Drive ,28-Oct,413634.00,-0.53,2132.00,33867108.00,7.00
Drive ,4-Nov,286737.00,-0.31,2108.00,34153845.00,8.00
Drive ,11-Nov,147502.00,-0.49,1967.00,34301347.00,9.00
Drive ,18-Nov,105563.00,-0.28,2295.00,34406910.00,10.00
Drive ,25-Nov,130897.00,0.24,1407.00,34537807.00,11.00
Drive ,2-Dec,91238.00,-0.30,1061.00,34629045.00,12.00
Drive ,9-Dec,75361.00,-0.17,1077.00,34704406.00,13.00
Drive ,16-Dec,70919.00,-0.06,1266.00,34775325.00,14.00
Drive ,23-Dec,33204.00,-0.53,1277.00,34808529.00,15.00
Drive ,30-Dec,47714.00,0.44,1909.00,34856243.00,16.00
Drive ,6-Jan,82012.00,0.72,2734.00,34938255.00,17.00
Drive ,13-Jan,46532.00,-0.43,1454.00,34984787.00,18.00
Drive ,20-Jan,39867.00,-0.14,1208.00,35024654.00,19.00
Drive ,27-Jan,19149.00,-0.52,833.00,35043803.00,20.00
Drive ,3-Feb,17752.00,-0.07,807.00,35061555.00,21.00
Trainwreck,17-Jul,44245025.00,-,14010.00,44245025.00,1.00
Trainwreck,24-Jul,25764375.00,-0.42,8125.00,70009400.00,2.00
Trainwreck,31-Jul,14792430.00,-0.43,4997.00,84801830.00,3.00
Trainwreck,7-Aug,9317130.00,-0.37,3690.00,94118960.00,4.00
Trainwreck,14-Aug,5815150.00,-0.38,2910.00,99934110.00,5.00
Trainwreck,21-Aug,3477405.00,-0.40,2609.00,103411515.00,6.00
Trainwreck,28-Aug,2268735.00,-0.35,2371.00,105680250.00,7.00
Trainwreck,4-Sep,2121270.00,-0.07,2625.00,107801520.00,8.00
Trainwreck,11-Sep,1192145.00,-0.44,1615.00,108993665.00,9.00
Trainwreck,18-Sep,619850.00,-0.48,1150.00,109613515.00,10.00
Trainwreck,25-Sep,218400.00,-0.65,910.00,109831915.00,11.00
Trainwreck,2-Oct,118150.00,-0.46,820.00,109950065.00,12.00
Trainwreck,9-Oct,88065.00,-0.26,855.00,110038130.00,13.00
The Light Between Oceans,2-Sep,7611026.00,-,5074.00,7611026.00,1.00
The Light Between Oceans,9-Sep,2789750.00,-0.63,1860.00,10400776.00,2.00
The Light Between Oceans,16-Sep,1268095.00,-0.55,1119.00,11668871.00,3.00
The Light Between Oceans,23-Sep,458594.00,-0.64,1102.00,12127465.00,4.00
The Light Between Oceans,30-Sep,195333.00,-0.57,1110.00,12322798.00,5.00
The Light Between Oceans,7-Oct,82727.00,-0.58,819.00,12405525.00,6.00
The Light Between Oceans,14-Oct,44735.00,-0.46,733.00,12450260.00,7.00
The Light Between Oceans,21-Oct,65915.00,0.47,659.00,12516175.00,8.00
The Light Between Oceans,28-Oct,29804.00,-0.55,514.00,12545979.00,9.00
Spotlight,6-Nov,446770.00,-,89354.00,446770.00,1.00
Spotlight,13-Nov,1829341.00,3.10,29989.00,2276111.00,2.00
Spotlight,20-Nov,5575778.00,2.05,6216.00,7851889.00,3.00
Spotlight,27-Nov,5853808.00,0.05,6526.00,13705697.00,4.00
Spotlight,4-Dec,4088252.00,-0.30,4172.00,17793949.00,5.00
Spotlight,11-Dec,3584077.00,-0.12,3291.00,21378026.00,6.00
Spotlight,18-Dec,2437057.00,-0.32,2954.00,23815083.00,7.00
Spotlight,25-Dec,2108796.00,-0.14,4393.00,25923879.00,8.00
Spotlight,1-Jan,1694127.00,-0.20,4641.00,27618006.00,9.00
Spotlight,8-Jan,1355157.00,-0.20,3682.00,28973163.00,10.00
Spotlight,15-Jan,2656182.00,0.96,2697.00,31629345.00,11.00
Spotlight,22-Jan,1936443.00,-0.27,1880.00,33565788.00,12.00
Spotlight,29-Jan,1703046.00,-0.12,2382.00,35268834.00,13.00
Spotlight,5-Feb,1237078.00,-0.27,1852.00,36505912.00,14.00
Spotlight,12-Feb,1074159.00,-0.13,2361.00,37580071.00,15.00
Spotlight,19-Feb,805450.00,-0.25,2009.00,38385521.00,16.00
Spotlight,26-Feb,1410618.00,0.75,2059.00,39796139.00,17.00
Spotlight,4-Mar,2460135.00,0.74,2005.00,42256274.00,18.00
Spotlight,11-Mar,1320264.00,-0.46,1559.00,43576538.00,19.00
Spotlight,18-Mar,604300.00,-0.54,1364.00,44180838.00,20.00
Spotlight,25-Mar,239817.00,-0.60,1164.00,44420655.00,21.00
Spotlight,1-Apr,226757.00,-0.05,1123.00,44647412.00,22.00
Spotlight,8-Apr,115820.00,-0.49,1034.00,44763232.00,23.00
Spotlight,15-Apr,73418.00,-0.37,713.00,44836650.00,24.00
Spotlight,22-Apr,55854.00,-0.24,614.00,44892504.00,25.00
Spotlight,29-Apr,163272.00,1.92,729.00,45055776.00,26.00
Morgan,2-Sep,3093471.00,-,1531.00,3093471.00,1.00
Morgan,9-Sep,736106.00,-0.76,364.00,3829577.00,2.00
Morgan,16-Sep,51885.00,-0.93,524.00,3881462.00,3.00
Morgan,23-Sep,22848.00,-0.56,601.00,3904310.00,4.00
Morgan,30-Sep,10941.00,-0.52,729.00,3915251.00,5.00
Warrior,9-Sep,7142300.00,-,3821.00,7142300.00,1.00
Warrior,16-Sep,3947991.00,-0.45,2097.00,11090291.00,2.00
Warrior,23-Sep,1532113.00,-0.61,1086.00,12622404.00,3.00
Warrior,30-Sep,634697.00,-0.59,898.00,13257101.00,4.00
Warrior,7-Oct,247006.00,-0.61,774.00,13504107.00,5.00
Warrior,14-Oct,99835.00,-0.60,740.00,13603942.00,6.00
Warrior,21-Oct,39984.00,-0.60,615.00,13643926.00,7.00
Warrior,28-Oct,13189.00,-0.67,425.00,13657115.00,8.00
Captain America: The First Avenger,22-Jul,91867268.00,-,24729.00,91867268.00,1.00
Captain America: The First Avenger,29-Jul,38314777.00,-0.58,10314.00,130182045.00,2.00
Captain America: The First Avenger,5-Aug,19578161.00,-0.49,5408.00,149760206.00,3.00
Captain America: The First Avenger,12-Aug,10871908.00,-0.45,3835.00,160632114.00,4.00
Captain America: The First Avenger,19-Aug,5889754.00,-0.46,2963.00,166521868.00,5.00
Captain America: The First Avenger,26-Aug,3177306.00,-0.46,2231.00,169699174.00,6.00
Captain America: The First Avenger,2-Sep,2914836.00,-0.08,2776.00,172614010.00,7.00
Captain America: The First Avenger,9-Sep,1123564.00,-0.62,1397.00,173737574.00,8.00
Captain America: The First Avenger,16-Sep,753359.00,-0.33,1395.00,174490933.00,9.00
Captain America: The First Avenger,23-Sep,403278.00,-0.47,1207.00,174894211.00,10.00
Captain America: The First Avenger,30-Sep,599889.00,0.49,1714.00,175494100.00,11.00
Captain America: The First Avenger,7-Oct,446433.00,-0.26,1473.00,175940533.00,12.00
Captain America: The First Avenger,14-Oct,322119.00,-0.28,1309.00,176262652.00,13.00
Captain America: The First Avenger,21-Oct,210095.00,-0.35,1142.00,176472747.00,14.00
Captain America: The First Avenger,28-Oct,107258.00,-0.49,772.00,176580005.00,15.00
Captain America: The First Avenger,4-Nov,74500.00,-0.31,730.00,176654505.00,16.00
Into the Wild,21-Sep,298564.00,-,74641.00,298564.00,1.00
Into the Wild,28-Sep,869672.00,1.91,26354.00,1168236.00,2.00
Into the Wild,5-Oct,1862440.00,1.14,13796.00,3030676.00,3.00
Into the Wild,12-Oct,1321329.00,-0.29,8636.00,4352005.00,4.00
Into the Wild,19-Oct,3015902.00,1.28,4583.00,7367907.00,5.00
Into the Wild,26-Oct,2248390.00,-0.25,3417.00,9616297.00,6.00
Into the Wild,2-Nov,1826751.00,-0.19,2768.00,11443048.00,7.00
Into the Wild,9-Nov,1595066.00,-0.13,2704.00,13038114.00,8.00
Into the Wild,16-Nov,1255488.00,-0.21,2457.00,14293602.00,9.00
Into the Wild,23-Nov,909875.00,-0.28,2570.00,15203477.00,10.00
Into the Wild,30-Nov,633999.00,-0.30,1751.00,15837476.00,11.00
Into the Wild,7-Dec,489086.00,-0.23,1359.00,16326562.00,12.00
Into the Wild,14-Dec,345558.00,-0.29,1371.00,16672120.00,13.00
Into the Wild,21-Dec,191904.00,-0.45,1881.00,16864024.00,14.00
Into the Wild,28-Dec,240804.00,0.26,2973.00,17104828.00,15.00
Into the Wild,4-Jan,213886.00,-0.11,2641.00,17318714.00,16.00
Into the Wild,11-Jan,164485.00,-0.23,2419.00,17483199.00,17.00
Into the Wild,18-Jan,277036.00,0.68,1421.00,17760235.00,18.00
Into the Wild,25-Jan,147725.00,-0.47,1572.00,17907960.00,19.00
Into the Wild,1-Feb,109772.00,-0.26,1426.00,18017732.00,20.00
Into the Wild,8-Feb,80471.00,-0.27,947.00,18098203.00,21.00
Into the Wild,15-Feb,98234.00,0.22,1156.00,18196437.00,22.00
Into the Wild,22-Feb,76389.00,-0.22,1019.00,18272826.00,23.00
Into the Wild,Feb-29,43569.00,-0.43,807.00,18316395.00,24.00
Into the Wild,7-Mar,22531.00,-0.48,805.00,18338926.00,25.00
Into the Wild,14-Mar,10198.00,-0.55,680.00,18349124.00,26.00
Into the Wild,21-Mar,5232.00,-0.49,872.00,18354356.00,27.00
The Imitation Game,28-Nov,611199.00,-,152800.00,611199.00,1.00
The Imitation Game,5-Dec,513186.00,-0.16,64148.00,1124385.00,2.00
The Imitation Game,12-Dec,1172576.00,1.29,46903.00,2296961.00,3.00
The Imitation Game,19-Dec,4404693.00,2.76,5897.00,6701654.00,4.00
The Imitation Game,26-Dec,15997909.00,2.63,21416.00,22699563.00,5.00
The Imitation Game,2-Jan,10516876.00,-0.34,13948.00,33216439.00,6.00
The Imitation Game,9-Jan,10389869.00,-0.01,6635.00,43606308.00,7.00
The Imitation Game,16-Jan,9899973.00,-0.05,6145.00,53506281.00,8.00
The Imitation Game,23-Jan,9275355.00,-0.06,4580.00,62781636.00,9.00
The Imitation Game,30-Jan,7077151.00,-0.24,2946.00,69858787.00,10.00
The Imitation Game,6-Feb,6273636.00,-0.11,3196.00,76132423.00,11.00
The Imitation Game,13-Feb,5223479.00,-0.17,3368.00,81355902.00,12.00
The Imitation Game,20-Feb,3546983.00,-0.32,2519.00,84902885.00,13.00
The Imitation Game,27-Feb,2420328.00,-0.32,2194.00,87323213.00,14.00
The Imitation Game,6-Mar,1526985.00,-0.37,1771.00,88850198.00,15.00
The Imitation Game,13-Mar,926110.00,-0.39,1764.00,89776308.00,16.00
The Imitation Game,20-Mar,518612.00,-0.44,1539.00,90294920.00,17.00
The Imitation Game,27-Mar,356727.00,-0.31,1316.00,90651647.00,18.00
The Imitation Game,3-Apr,209869.00,-0.41,1039.00,90861516.00,19.00
The Imitation Game,10-Apr,117487.00,-0.44,918.00,90979003.00,20.00
The Imitation Game,17-Apr,60987.00,-0.48,813.00,91039990.00,21.00
The Imitation Game,24-Apr,47436.00,-0.22,791.00,91087426.00,22.00
The Imitation Game,1-May,25913.00,-0.45,762.00,91113339.00,23.00
The Imitation Game,8-May,12344.00,-0.52,561.00,91125683.00,24.00
Central Intelligence,17-Jun,50932458.00,-,14519.00,50932458.00,1.00
Central Intelligence,24-Jun,28504616.00,-0.44,8126.00,79437074.00,2.00
Central Intelligence,1-Jul,20763264.00,-0.27,6558.00,100200338.00,3.00
Central Intelligence,8-Jul,12007965.00,-0.42,4227.00,112208303.00,4.00
Central Intelligence,15-Jul,8109860.00,-0.33,3406.00,120318163.00,5.00
Central Intelligence,22-Jul,4074850.00,-0.50,2544.00,124393013.00,6.00
Central Intelligence,29-Jul,1324738.00,-0.68,2032.00,125717751.00,7.00
Central Intelligence,5-Aug,532666.00,-0.60,2003.00,126250417.00,8.00
Central Intelligence,12-Aug,582563.00,0.09,1975.00,126832980.00,9.00
Central Intelligence,19-Aug,358239.00,-0.39,1399.00,127191219.00,10.00
Central Intelligence,26-Aug,249652.00,-0.30,1212.00,127440871.00,11.00
Edge of Tomorrow,6-Jun,40474483.00,-,11597.00,40474483.00,1.00
Edge of Tomorrow,13-Jun,23697010.00,-0.42,6761.00,64171493.00,2.00
Edge of Tomorrow,20-Jun,14773139.00,-0.38,4599.00,78944632.00,3.00
Edge of Tomorrow,27-Jun,8282521.00,-0.44,5385.00,87227153.00,4.00
Edge of Tomorrow,4-Jul,5457939.00,-0.34,3549.00,92685092.00,5.00
Edge of Tomorrow,11-Jul,2829558.00,-0.48,2565.00,95514650.00,6.00
Edge of Tomorrow,18-Jul,1669456.00,-0.41,2773.00,97184106.00,7.00
Edge of Tomorrow,25-Jul,807654.00,-0.52,2288.00,97991760.00,8.00
Edge of Tomorrow,1-Aug,956533.00,0.18,2379.00,98948293.00,9.00
Edge of Tomorrow,8-Aug,532906.00,-0.44,2011.00,99481199.00,10.00
Edge of Tomorrow,15-Aug,349383.00,-0.34,1339.00,99830582.00,11.00
Edge of Tomorrow,22-Aug,174431.00,-0.50,908.00,100005013.00,12.00
Edge of Tomorrow,29-Aug,138905.00,-0.20,896.00,100143918.00,13.00
Edge of Tomorrow,5-Sep,62338.00,-0.55,617.00,100206256.00,14.00
A Cure for Wellness,17-Feb,6095250.00,-,2254.00,6095250.00,1.00
A Cure for Wellness,24-Feb,1935921.00,-0.68,716.00,8031171.00,2.00
A Cure for Wellness,3-Mar,46568.00,-0.98,529.00,8077739.00,3.00
A Cure for Wellness,10-Mar,16679.00,-0.64,667.00,8094418.00,4.00
A Cure for Wellness,17-Mar,12568.00,-0.25,628.00,8106986.00,5.00
Snowden,16-Sep,10994226.00,-,4500.00,10994226.00,1.00
Snowden,23-Sep,5706021.00,-0.48,2345.00,16700247.00,2.00
Snowden,30-Sep,2762831.00,-0.52,1517.00,19463078.00,3.00
Snowden,7-Oct,1129889.00,-0.59,1436.00,20592967.00,4.00
Snowden,14-Oct,442283.00,-0.61,1289.00,21035250.00,5.00
Snowden,21-Oct,259181.00,-0.41,1661.00,21294431.00,6.00
Snowden,28-Oct,121196.00,-0.53,1393.00,21415627.00,7.00
Snowden,4-Nov,99283.00,-0.18,863.00,21515000.00,8.00
Snowden,11-Nov,72609.00,-0.27,875.00,21587519.00,9.00
Iron Man,25-Apr,3500000.00,-,1400.00,3500000.00,0.00
Iron Man,2-May,123134395.00,34.18,29996.00,126634395.00,1.00
Iron Man,9-May,64650994.00,-0.48,15726.00,191285389.00,2.00
Iron Man,16-May,40882027.00,-0.37,9842.00,232167416.00,3.00
Iron Man,23-May,30457656.00,-0.26,7780.00,262625072.00,4.00
Iron Man,30-May,18745129.00,-0.39,5136.00,281370201.00,5.00
Iron Man,6-Jun,10927753.00,-0.42,3728.00,292297954.00,6.00
Iron Man,13-Jun,8487915.00,-0.22,3532.00,300785869.00,7.00
Iron Man,20-Jun,6136336.00,-0.28,3209.00,306922205.00,8.00
Iron Man,27-Jun,3326315.00,-0.46,2412.00,310248520.00,9.00
Iron Man,4-Jul,2233371.00,-0.33,2192.00,312481891.00,10.00
Iron Man,11-Jul,1443239.00,-0.35,2033.00,313925130.00,11.00
Iron Man,18-Jul,690171.00,-0.52,1840.00,314615301.00,12.00
Iron Man,25-Jul,492288.00,-0.29,1797.00,315107589.00,13.00
Iron Man,1-Aug,934726.00,0.90,2297.00,316042315.00,14.00
Iron Man,8-Aug,674802.00,-0.28,1956.00,316717117.00,15.00
Iron Man,15-Aug,512993.00,-0.24,1629.00,317230110.00,16.00
Iron Man,22-Aug,340410.00,-0.34,1325.00,317570520.00,17.00
Iron Man,29-Aug,309516.00,-0.09,1407.00,317880036.00,18.00
Iron Man,5-Sep,159888.00,-0.48,780.00,318039924.00,19.00
Iron Man,12-Sep,120193.00,-0.25,770.00,318160117.00,20.00
Iron Man,19-Sep,79699.00,-0.34,643.00,318239816.00,21.00
Iron Man,26-Sep,73383.00,-0.08,606.00,318313199.00,22.00
Allegiant,18-Mar,37105496.00,-,9921.00,37105496.00,1.00
Allegiant,25-Mar,13554228.00,-0.64,3624.00,50659724.00,2.00
Allegiant,1-Apr,7569842.00,-0.44,2508.00,58229566.00,3.00
Allegiant,8-Apr,4411595.00,-0.42,1763.00,62641161.00,4.00
Allegiant,15-Apr,1762155.00,-0.60,1187.00,64403316.00,5.00
Allegiant,22-Apr,835808.00,-0.53,981.00,65239124.00,6.00
Allegiant,29-Apr,373342.00,-0.55,911.00,65612466.00,7.00
Allegiant,6-May,150326.00,-0.60,716.00,65762792.00,8.00
Allegiant,13-May,117236.00,-0.22,733.00,65880028.00,9.00
Allegiant,20-May,174173.00,0.49,898.00,66054201.00,10.00
Allegiant,27-May,129850.00,-0.25,849.00,66184051.00,11.00
X: First Class,3-Jun,73894349.00,-,20295.00,73894349.00,1.00
X: First Class,10-Jun,34530213.00,-0.53,9353.00,108424562.00,2.00
X: First Class,17-Jun,17790366.00,-0.49,5271.00,126214928.00,3.00
X: First Class,24-Jun,9496799.00,-0.47,4694.00,135711727.00,4.00
X: First Class,1-Jul,4905010.00,-0.48,3062.00,140616737.00,5.00
X: First Class,8-Jul,2203534.00,-0.55,2602.00,142820271.00,6.00
X: First Class,15-Jul,1042047.00,-0.53,2217.00,143862318.00,7.00
X: First Class,22-Jul,574015.00,-0.45,1946.00,144436333.00,8.00
X: First Class,29-Jul,486450.00,-0.15,1915.00,144922783.00,9.00
X: First Class,5-Aug,577954.00,0.19,2449.00,145500737.00,10.00
X: First Class,12-Aug,307397.00,-0.47,1680.00,145808134.00,11.00
X: First Class,19-Aug,202011.00,-0.34,1384.00,146010145.00,12.00
X: First Class,26-Aug,159843.00,-0.21,1453.00,146169988.00,13.00
